transaction_id,amount_aud,hour_of_day,chargeback_history,failed_attempts_24h,velocity_score,new_payment_method,is_cross_border,is_round_amount,fraud_type,is_fraud
d5244430-964d-43e0-87c3-35740917378c,184.6,22,0,0,0.228,0,0,0,none,0
50922851-473b-4471-a7af-22ab853667c5,240.22,22,0,1,0.073,1,0,0,none,0
952edbf8-7b8f-44a0-8432-bb4cd6c77c3d,267.93,21,0,1,0.05,0,0,0,none,0
676ce43d-2440-487f-a295-f80cc894b98c,849.6,2,5,10,0.822,1,1,1,money_laundering,1
b3322530-b942-4aea-8304-de4478d1025b,87.2,10,0,1,0.173,0,0,0,none,0
abe90c5d-bb0d-4a1d-911b-64924efd49d7,235.97,9,0,0,0.294,0,0,0,none,0
c9dbb20f-ecb1-41e0-a4db-da9ab3b09189,3413.72,1,4,6,0.714,1,1,0,stolen_card,1
4014e125-146b-4917-802a-13cfd3894fd2,1323.97,2,3,4,0.961,1,0,1,chargeback_fraud,1
675f2e4f-1f4d-43c6-9e46-b3d1f535dca8,788.51,23,5,4,0.822,1,1,1,unusual_amount,1
3437e714-0098-4e63-9c7b-688f3f08848e,3348.96,3,3,3,0.795,0,0,0,chargeback_fraud,1
c3795b94-0a5b-4a38-8fc3-690185805da8,203.56,13,0,1,0.281,0,0,0,none,0
aadc2cc8-fba4-4cf8-aa01-30039eed0421,170.59,22,0,1,0.11,0,0,1,none,0
731b18ba-8adc-4439-8423-142f694c8570,190.62,13,0,1,0.169,0,0,0,none,0
ad2b87a5-b65a-435b-bf65-4ba5250bc6d1,382.25,17,0,0,0.091,0,1,1,none,0
98abe037-c7fe-4c85-807a-9a3014724c73,147.05,16,0,0,0.099,0,0,1,none,0
3ef5d941-d865-4dec-b23d-d17ed71c351d,385.27,10,0,0,0.194,0,0,0,none,0
eb5286bb-d39d-412d-968d-da43af30b7ed,312.6,18,0,1,0.128,0,0,0,none,0
26216211-7898-4d07-8769-e23b6c80830e,182.41,8,0,1,0.025,1,0,0,none,0
2c9e70f7-2df1-4271-abd7-8612ccac91f1,307.51,10,0,1,0.21,0,0,0,none,0
94017a9a-7ab7-44da-822d-e986f2f7240c,375.93,18,0,1,0.0,1,1,0,none,0
25c97f6b-0b2e-4109-bc8b-6d38b6921b55,77.19,7,0,1,0.287,0,0,0,none,0
07d7d068-9cbd-433b-9f17-4c57eb289806,241.44,12,0,0,0.254,0,0,0,none,0
a6001e6e-fad1-47ef-b68d-7b4824573117,84.31,20,0,0,0.149,0,0,0,none,0
903c7726-bf6f-4af6-8acd-8f21430afc20,357.1,18,0,0,0.272,0,0,0,none,0
aa83cd73-a9ac-48ba-b87f-294c26bd9fd9,76.89,11,0,0,0.035,1,0,0,none,0
968fc7ee-557f-4016-bb0e-b265454a2347,336.67,16,0,0,0.214,0,0,0,none,0
78e895bf-0485-45a8-8dec-c4377c24726c,310.34,11,0,1,0.276,0,0,0,none,0
73d528bb-3985-4e54-8f96-22f477e27236,27.52,10,0,0,0.096,0,0,0,none,0
281e2a37-c05c-46b4-abc7-0c361e0eec11,3838.28,4,3,4,0.906,1,1,1,stolen_card,1
e5e23fa1-15b5-4700-887d-fce8f8d0e735,381.11,14,0,0,0.269,1,0,0,none,0
b3e32e44-4dd3-4028-bb66-26c65eaa0343,28.65,9,0,0,0.195,1,0,0,none,0
4e72cf65-907a-477b-9c59-0f855bf26d6b,319.87,13,0,1,0.287,0,1,0,none,0
5e0e22d9-72ae-49e9-9039-4fe199636e60,294.8,21,0,0,0.166,0,0,0,none,0
76c416b6-e12f-43a7-97e6-69f220db370d,246.89,15,0,1,0.12,0,0,1,none,0
61f94d60-278b-423f-a32c-43d0eb4f664d,305.22,17,0,1,0.033,0,0,0,none,0
fab09f42-c459-4550-bd43-d2083521b858,55.87,7,0,1,0.07,0,1,0,none,0
5cb4d7a0-3972-4762-8041-b85b4c1a6668,357.25,21,0,1,0.172,0,0,0,none,0
b9bcb897-b9e9-45ca-b784-9f4e725e50aa,57.93,11,0,1,0.005,0,0,0,none,0
d77cb1f3-b80b-4291-80f1-8031cac0f19a,719.83,2,1,8,0.78,1,0,1,chargeback_fraud,1
31725103-2e58-489a-bacc-f7f93a3a768d,2618.8,3,2,10,0.714,1,1,1,money_laundering,1
099396f6-e7c2-4b03-9c5b-43a952837268,297.06,11,0,1,0.012,0,0,0,none,0
420eda84-d80c-4acc-ae29-70ba5e5e13d2,259.78,15,0,0,0.039,1,1,0,none,0
9ebc4f25-b930-4dce-8d65-8254a1d72026,297.09,9,0,1,0.265,1,0,0,none,0
20db17c2-7eff-442e-9804-6275c5d03e08,292.23,11,0,0,0.078,0,0,0,none,0
d553c793-1ed3-403e-b587-14d4dd907773,262.43,15,0,1,0.123,0,0,0,none,0
31f084f3-5ce2-4856-bae2-13cdab709223,142.75,16,0,0,0.209,0,0,0,none,0
081710f1-5192-4416-b7dd-aa1a73dfff0b,293.02,17,0,0,0.136,0,0,0,none,0
b9be4d64-cb77-4ecc-8cae-f99a160d4795,243.5,9,0,1,0.207,0,0,0,none,0
7df29c91-6348-4578-9270-6c6ed04c9797,52.14,19,0,0,0.221,0,0,1,none,0
92bc9a3e-cb22-4d86-a988-77564f8d2036,18.08,17,0,0,0.197,0,0,0,none,0
12f293cf-b8f4-4fcf-ab36-0f1dcf672494,208.72,18,0,0,0.121,0,0,0,none,0
c443af91-4e5d-4264-9423-e60cb582ee43,22.24,10,0,1,0.241,0,0,0,none,0
dfbfe368-7291-4a9e-af2b-0a873c879465,253.51,14,0,0,0.15,0,0,0,none,0
571b9ece-be42-473a-9ced-f80f3218f5a7,155.79,17,0,0,0.22,0,0,1,none,0
b1c3f966-a8dc-45d0-bdb6-626f5c2045b2,3579.31,0,4,9,0.755,0,1,0,stolen_card,1
062204e7-f2c5-4b6e-8556-01ab6d750b19,51.89,21,0,1,0.176,0,0,0,none,0
2f4e33b0-b58e-42b8-a07e-cdd52bc5b04e,2043.25,2,4,6,0.975,1,0,0,money_laundering,1
d8b17694-022d-4d3e-889d-8c2d552d3281,282.61,19,0,0,0.035,0,0,0,none,0
91c2d65f-2702-4d16-8da7-547cc7304488,31.38,21,0,0,0.099,0,0,0,none,0
8bcec13a-008e-444f-ac99-b1a2ad4ace3d,124.98,14,0,0,0.086,0,0,1,none,0
e091ea7b-5da3-4743-9bc4-7e6fca3ee623,397.4,14,0,0,0.246,0,0,0,none,0
4ab038a6-8946-4f16-8292-471abdf115df,3799.4,0,2,3,0.809,1,1,0,stolen_card,1
462fa066-6537-4e41-b223-4c936f204725,188.4,7,0,1,0.005,0,0,0,none,0
ed103419-d3cc-48ec-836e-b6ed24e978af,44.26,7,0,0,0.174,0,0,0,none,0
3db873a0-2f8c-46e3-8a11-2b1f1ee24b39,187.15,9,0,0,0.016,0,0,0,none,0
74f1a94c-e50e-49a9-a0ac-41c421aaebbd,350.13,7,0,1,0.168,0,0,0,none,0
2b080c63-6efe-44c6-8631-6c52a27ffb63,2076.53,23,2,8,0.87,1,1,0,money_laundering,1
70683aa9-eca0-4b8c-b2eb-6a777d3182a0,255.0,20,0,0,0.299,1,0,0,none,0
efd8ba1c-5252-402b-8cbf-ed646f7d54c9,243.47,14,0,1,0.182,0,1,0,none,0
2095569e-a6cf-403d-a161-579350d17fd1,242.7,8,0,0,0.285,0,1,0,none,0
b904721b-9336-4e5a-a2a8-1523831da112,10.93,19,0,1,0.161,0,1,1,none,0
a260c7af-4b60-4821-877d-c8bb23c6e01e,50.6,21,0,0,0.018,0,0,0,none,0
2c7284dd-20ad-4739-8d3e-1d249f904bc9,364.07,21,0,0,0.206,0,0,0,none,0
68354396-1cc7-4c53-a5f9-66d167be96a0,269.23,10,0,0,0.122,1,0,1,none,0
aaaa6bf2-d1cf-48b4-9c1d-c801a92cc66b,328.56,21,0,0,0.155,0,0,0,none,0
7565fd95-ad86-442c-bea2-033c64f4d737,296.51,7,0,1,0.023,0,0,0,none,0
f56b8014-d51d-47ba-844a-d4f12b8a5edb,176.0,18,0,0,0.195,0,0,1,none,0
8e522538-a648-4ccd-9f17-6b6034ad3bf9,1543.74,4,3,5,0.742,1,0,1,money_laundering,1
fd3e1d6a-d7a8-4a6a-8eaf-4ef3c9c83417,72.95,7,0,0,0.097,0,0,1,none,0
64af2b8b-d9eb-4d38-ba4b-84b286b3d5dc,128.95,7,0,1,0.092,0,1,0,none,0
cea0015f-ca86-4526-a266-3568d898c762,353.34,17,0,1,0.023,0,0,0,none,0
b998b10e-8c38-4bed-9631-7cedce00d1b1,1383.8,4,2,5,0.798,1,1,0,chargeback_fraud,1
1cdd10a5-0c25-4f0c-99fc-63ce1e44b4df,325.85,11,0,0,0.131,0,0,0,none,0
7ff9d680-a4df-42cc-9a4c-0b189e8e4719,147.53,14,0,0,0.213,1,0,0,none,0
786fb683-653e-4163-a4b8-bccda885eb01,128.44,17,0,0,0.148,1,0,0,none,0
3ee84a3e-2e68-4505-9492-a57cf3d1f1ed,185.29,13,0,1,0.118,0,0,0,none,0
bee88fc6-252f-4e4d-90ab-25973bf74c17,2596.43,23,5,8,0.77,1,1,1,unusual_amount,1
1aa4bbf7-3eec-44dc-ada4-1d890469d99f,365.05,20,0,0,0.135,0,0,0,none,0
e14446f3-5724-4fe7-a997-738659d54f3c,832.56,0,1,10,0.76,1,1,0,stolen_card,1
1a9be20b-51f0-4dfe-a3ae-cd657571900b,228.72,15,0,1,0.035,0,0,0,none,0
5eb882cf-6033-430e-918c-bab18edf074c,3033.48,23,1,3,0.937,1,1,0,unusual_amount,1
6c2516d3-abaa-4ee4-bfa8-0f85f517129a,65.44,16,0,1,0.226,0,0,0,none,0
b4e7776f-5f5a-4bdb-9736-5fa6276441f3,170.89,12,0,0,0.151,0,0,0,none,0
5a09c664-04a4-4756-85f5-7a7018a78c1c,299.21,18,0,1,0.216,1,1,0,none,0
ed9eed1e-2282-483b-9c26-b96555ed1268,180.18,21,0,1,0.13,1,0,1,none,0
220a22a1-3adf-4782-8832-45ced66892b1,346.86,18,0,1,0.273,0,0,1,none,0
ad77f61a-fc6d-4ada-a6ea-15f0ccce5d57,2542.23,3,4,6,0.792,1,1,0,stolen_card,1
9caf1c82-20e6-4e31-a9b5-433286752e03,194.99,10,0,0,0.173,0,0,0,none,0
8694eb56-c181-442d-9476-adad0cb25ef4,259.13,14,0,1,0.035,0,0,0,none,0
7b224bf9-b09c-4f96-ab7f-0fd803431a0a,307.37,13,0,0,0.042,0,0,0,none,0
b6f79d69-edd9-4aca-b82f-bc9802df83f5,88.39,14,0,0,0.016,0,0,0,none,0
f6ffff73-c1ce-4898-861c-b012e510b5d8,226.84,17,0,1,0.26,0,0,0,none,0
2aab2447-ada5-4216-8419-69bf94fa6581,127.6,10,0,0,0.1,0,0,0,none,0
c34ab6cb-d617-481d-b168-f2fdac74bf02,166.66,16,0,0,0.043,0,0,0,none,0
5297f303-96e6-48dc-9b20-9f2b3f5a282a,117.49,10,0,0,0.145,0,0,0,none,0
ee55a60f-81cd-422d-b160-693fdb31687f,58.3,12,0,0,0.202,0,0,0,none,0
f4a1ef28-55fd-48b6-b94a-5558e29aff03,144.61,11,0,1,0.07,0,0,0,none,0
013c4eb1-f14d-4320-960b-448960f19dac,74.49,21,0,1,0.201,0,0,0,none,0
389d6a86-8b71-4fd8-a75c-ecace43e1b88,329.2,7,0,0,0.215,0,0,0,none,0
0c7642bb-fe11-444d-b49c-9d176c1e6906,160.15,14,0,0,0.104,0,0,0,none,0
ed67fa11-8e13-45df-9c47-bc7ac32661af,368.22,21,0,0,0.136,0,0,0,none,0
73254614-7daa-4516-be38-07e579eb0518,301.29,8,0,0,0.293,0,0,0,none,0
cf3d0bdf-a1ab-43d2-a64d-98fae2278ddc,310.05,21,0,1,0.102,0,1,1,none,0
68f53b87-cdcd-422e-9e46-daa54ba5f5d4,40.18,13,0,1,0.129,0,0,1,none,0
2d5cf90e-19da-49a5-81ad-bdbb53be77d9,99.54,11,0,1,0.163,0,0,0,none,0
a8eefd67-e0f2-49e9-a962-f185c2f560f3,296.54,21,0,0,0.054,1,0,0,none,0
e51c6e37-c891-4cc2-9ce4-03f4c2eaa651,73.6,10,0,0,0.006,0,0,0,none,0
232be490-4fa6-457a-a1e5-660f86d3adf9,182.35,18,0,1,0.067,0,0,0,none,0
4d546507-8349-4a63-bd04-cb8d8d9e1873,284.79,19,0,0,0.078,0,0,0,none,0
8823c1b4-2a8b-4441-aaf7-796b75b84ae1,365.08,16,0,1,0.149,1,0,0,none,0
dadeaabc-b7b0-48af-ba32-8498cd3b556d,373.85,10,0,0,0.039,0,1,1,none,0
0358be62-8aa6-43c5-a618-f3445240a760,118.56,8,0,0,0.247,0,0,0,none,0
c644ddb3-f5e5-432d-863f-578b4bd55b0f,355.61,11,0,1,0.277,0,0,0,none,0
8e4581f6-2f34-4f3c-9584-773ced3458ce,278.79,7,0,0,0.05,0,0,0,none,0
16151832-f06e-4bdc-9cbc-b06f87f07a49,305.18,18,0,1,0.19,1,0,0,none,0
3cd00a98-b76b-44d7-89f3-4c31e5a02ea3,164.71,18,0,1,0.114,0,0,1,none,0
17bcd219-5bae-4348-aa00-8021c0fdd369,4711.15,0,2,5,0.903,1,1,0,stolen_card,1
a776f670-5d9f-41ad-a350-9190a5bf7951,213.83,17,0,1,0.019,0,0,0,none,0
29526cba-f35c-4b95-bf1f-5b73eacc6d2a,242.02,8,0,0,0.078,1,0,0,none,0
f92d62be-fa05-4349-b289-c09d7b8a68bd,36.33,9,0,1,0.261,0,0,0,none,0
64899ecb-020d-4367-b9a5-3f1201c20384,218.36,8,0,0,0.283,0,0,0,none,0
c2f3ac0b-a8d6-4618-9e54-060d98bafafc,205.92,11,0,1,0.154,0,0,0,none,0
085d3be5-737f-4c8d-98bb-29aed42ac3b9,99.45,18,0,1,0.154,0,1,0,none,0
a25e8763-c381-4e5e-a02e-e6e082c08f20,4928.43,3,2,6,0.727,1,1,1,money_laundering,1
fad12767-da16-4417-8735-e053be42229b,158.35,14,0,0,0.253,0,0,0,none,0
cb9abf22-a03b-4fd4-98b8-d839c9f8d61c,263.65,7,0,1,0.015,0,0,0,none,0
346f0013-63bd-4e11-bc93-f8e9d6cba636,604.9,0,4,10,0.707,0,1,1,unusual_amount,1
2d00b85e-974f-4ef1-aeb1-799416311302,337.76,19,0,1,0.046,0,0,0,none,0
16aa813a-2525-4ad5-8e22-a1693d2286b5,192.19,11,0,0,0.121,0,0,0,none,0
822505e8-9106-4088-9a07-b6e248bb3dad,375.37,15,0,0,0.093,0,0,1,none,0
d8512ac5-9373-4c96-aa11-524211b29fd8,103.18,21,0,0,0.295,0,0,0,none,0
9ee073db-ef11-4fc8-ac2f-013aee5a8e7b,371.27,21,0,1,0.122,0,0,0,none,0
d409368c-e1e4-4381-9d05-54ea8a14ed9e,1438.8,4,2,10,0.82,1,0,0,stolen_card,1
374fdb81-b857-4d24-8007-555ebd3d0464,208.1,15,0,1,0.222,1,0,0,none,0
f3c611e5-73db-4a8a-b896-b76cb2920431,294.77,19,0,0,0.036,1,0,1,none,0
c06958f6-ee14-409d-b24c-14d247a4d788,48.94,21,0,1,0.268,0,1,0,none,0
5874aa54-56ba-4947-a3e2-50873aab750a,222.94,10,0,0,0.041,0,0,0,none,0
b6bee27c-7983-477a-b25c-87d534d9b52f,370.08,18,0,0,0.158,0,0,0,none,0
353ee08d-ec41-4182-8108-1b0aa90aeb54,64.41,18,0,1,0.11,0,0,0,none,0
c3983fc8-4a26-41dc-b96b-950b912d0a9c,182.84,13,0,1,0.13,0,1,1,none,0
ffdf227a-c4e7-4a1c-8976-ccdedf30a7ba,99.72,19,0,0,0.129,0,0,0,none,0
f0341ec0-105f-4180-81ea-895b01ba65d3,1480.67,23,4,9,0.789,0,0,1,unusual_amount,1
ad717cef-1499-4378-86de-24b45e408c13,3911.15,0,5,9,0.887,1,1,0,chargeback_fraud,1
22302909-e045-4ee0-811c-1b7370c9cbe4,216.64,22,0,0,0.263,0,0,1,none,0
9a283e12-fa66-43b8-b279-8e2d5057745e,368.38,9,0,1,0.278,0,0,1,none,0
f05a185d-906a-4e76-93da-f325e1a1c006,4592.27,5,5,2,0.942,0,1,0,unusual_amount,1
ef429fe7-a4c2-4e43-b866-05b14d4fc2eb,324.48,11,0,1,0.161,1,0,0,none,0
eecf0609-ade5-47bf-b537-6b10cd8802a2,172.11,7,0,1,0.264,1,0,0,none,0
a740cba2-baac-447f-9d93-6a7e71ce8eee,241.06,16,0,1,0.285,0,0,0,none,0
28431d8b-e157-4f47-a028-e8e912bccb1c,180.28,21,0,1,0.193,0,1,0,none,0
2c9e2f25-d7e8-4f54-a7a9-6602268becde,360.93,21,0,0,0.244,0,0,0,none,0
31ec6506-d387-4324-a7c1-b18af2320686,222.22,22,0,0,0.143,0,0,1,none,0
05e56189-ea40-4c42-898b-b2a49e0f3579,332.28,22,0,1,0.003,0,0,1,none,0
aa189a0c-36ea-465b-9975-02e5f12c1c32,314.23,15,0,1,0.111,0,0,0,none,0
0ba86e73-c538-4a9a-b74b-4339e7bae30e,143.93,21,0,0,0.065,0,0,0,none,0
91d26e4c-11e6-431c-b1c9-79e0a89178e1,146.74,19,0,0,0.287,0,0,0,none,0
1af94250-06ce-4d5a-b730-2a9ca0716e73,237.23,9,0,1,0.168,0,0,0,none,0
611f74dc-c1a9-4b2b-a8d1-7be424ec33a3,120.86,13,0,1,0.087,1,0,0,none,0
f41f2155-ea32-4d60-9bd7-f008a6c96d59,94.63,8,0,0,0.245,1,0,0,none,0
bb6953bf-8518-4e99-b51a-5123bdd64be8,168.08,21,0,0,0.073,0,0,0,none,0
e88b1c32-cd34-4d7b-8e62-2636539c3b4c,38.44,22,0,0,0.266,0,0,0,none,0
b9d90ad4-340e-44e0-aced-c79e03b39b94,322.99,17,0,1,0.239,0,0,0,none,0
27e41f33-b3cd-48fb-af53-0665ea6e3441,31.58,10,0,1,0.263,0,0,0,none,0
3001f5f9-4a1f-4445-817e-539e27f58c9c,347.42,17,0,0,0.173,0,0,0,none,0
8a7e211e-f4f4-4f81-ae6c-37afb730992a,225.11,13,0,0,0.085,0,0,0,none,0
6c1811fe-48d1-4076-8dd4-7f5d67a83da4,94.51,9,0,1,0.044,0,0,0,none,0
3cf10e4f-3a3a-4e75-8781-fca7495b5d63,27.49,19,0,0,0.058,0,1,0,none,0
1e57d94c-d9ce-4ac7-9283-3a1fb3049f57,233.63,13,0,0,0.121,1,0,0,none,0
aa759120-793d-4cb7-88e9-b2d9ac284b43,223.87,17,0,1,0.078,0,1,0,none,0
2708bac8-d18c-4b90-8247-e52d39a0428a,204.61,9,0,0,0.142,0,0,0,none,0
b8ba90a2-6daf-454b-b85a-fd4fd89881ac,33.45,7,0,0,0.272,1,0,0,none,0
95e96535-e59d-44a8-a2cf-95c0a9d1465e,11.4,8,0,1,0.077,0,0,0,none,0
e4c00bd7-4f3e-4919-8beb-2abba1ce5be7,126.16,17,0,0,0.106,0,0,0,none,0
14f42927-221d-4547-ba7a-8659a6ce1e60,91.25,11,0,1,0.063,0,0,0,none,0
48d02af7-9948-4de3-922f-5f594081cb9b,2242.97,2,1,8,0.812,1,1,1,chargeback_fraud,1
dcd90c99-0004-47bd-875b-774c5082c774,321.19,9,0,0,0.25,0,0,0,none,0
3760964c-92f4-46fd-ac67-52309f8b5ae8,373.42,13,0,0,0.19,0,0,0,none,0
a6315c85-542b-495d-8d7b-0c46974b5dc1,106.64,11,0,1,0.239,0,1,0,none,0
d51bbf4c-06d4-4c40-b8dc-28b966530606,3391.12,0,4,2,0.887,0,0,0,chargeback_fraud,1
5fe9565f-15d7-4d20-a7a1-037b71c3339a,340.3,10,0,0,0.29,0,0,0,none,0
37c63882-1666-4454-92ec-b60b056fd83f,142.7,8,0,0,0.024,0,0,0,none,0
9855b6bf-ab0c-487b-a3eb-b7f579a83b81,2974.55,4,4,7,0.757,1,1,0,stolen_card,1
2164ba47-31ec-48c3-a48a-294db94a6773,83.52,12,0,0,0.026,1,1,0,none,0
b1c164f1-b7fa-4fd6-b213-7142a8a00070,388.15,10,0,1,0.098,0,0,0,none,0
98f32c14-5407-48a8-a6e4-7bb5f2b3ed62,92.15,16,0,1,0.104,0,0,0,none,0
474bfed4-871b-46f7-8b9a-1c5c87e8cb08,173.0,19,0,0,0.097,0,1,0,none,0
a02450ad-6820-4294-ba17-a22b0c217e30,235.97,14,0,0,0.279,0,0,0,none,0
efd9123c-a123-498e-b390-1dc0f25e6456,138.24,18,0,1,0.275,0,0,0,none,0
a27aee49-2220-420c-887f-26c8015fd259,85.73,11,0,0,0.131,0,0,0,none,0
f6da41b9-1adb-4f40-95a8-3cc1e3c3c751,4278.91,5,3,7,0.981,1,1,1,money_laundering,1
b849edbb-4e6b-4a15-95df-2ea32892f109,363.24,18,0,1,0.181,1,0,0,none,0
4b084ec9-49d7-439f-9d39-2b192967cbbb,384.28,12,0,1,0.226,1,0,0,none,0
3bfbbe5b-f811-4c37-ab59-50d8ea6680a0,167.08,18,0,1,0.275,0,0,1,none,0
267465b7-e30a-4918-85dc-1733300f94df,1519.43,0,4,10,0.786,1,0,1,unusual_amount,1
c74f40b7-abb7-41e4-88f9-6bac1dc9d105,3277.61,3,5,10,0.999,1,1,0,stolen_card,1
d0ad30c5-717e-421e-af94-2251c6403a8c,91.1,18,0,1,0.227,0,0,0,none,0
1ccb0e40-3745-4397-93de-eeb019b1b28e,1617.97,1,2,2,0.908,1,1,0,chargeback_fraud,1
49b654f0-e88f-4db1-a4c4-fbe087be5dd4,264.64,17,0,0,0.098,0,0,0,none,0
2d01b521-c83c-4fe3-8e3b-6fa1b5934f4d,89.32,15,0,0,0.293,1,0,0,none,0
ab8a0673-ef9f-44b6-99ab-eb786ef58f32,159.84,8,0,0,0.054,0,0,1,none,0
7249d820-e109-4453-8782-9a9ca6bf941e,276.88,13,0,1,0.151,0,0,1,none,0
6a77b761-2035-4225-95b3-e9aa1b46bf3c,56.97,11,0,0,0.101,0,0,0,none,0
179bf928-03de-445d-bbe5-7bd6f2c5fb6b,34.85,17,0,0,0.021,0,0,0,none,0
0a818bac-8ee2-4fa1-9c97-3d8ca3186dbc,735.42,3,2,8,0.788,1,0,1,money_laundering,1
0f7c7291-87d4-473f-8210-52384888f813,358.85,9,0,1,0.106,0,0,0,none,0
afeb6983-3945-4174-bfff-d0f5fed19bec,136.56,20,0,0,0.001,0,0,0,none,0
32ed3eb6-d830-4e0b-a3cf-2f2153cd63ee,4747.2,4,5,10,0.77,0,1,0,unusual_amount,1
6cf04b43-0116-4e75-a2e8-152b94b37be9,1312.55,4,4,6,0.801,0,1,1,unusual_amount,1
e9132cda-535e-4245-8281-3ef248ba98ec,2483.23,4,1,4,0.844,1,0,1,unusual_amount,1
c467f66a-2a3e-4a76-bb82-e5cafba8a16f,241.53,19,0,0,0.041,0,0,0,none,0
14d8980f-190f-4635-bd10-9f459652f807,4058.22,5,2,5,0.747,1,0,0,stolen_card,1
dc30688d-aa06-4b31-9c5a-13e9d6aa5aa3,354.02,10,0,1,0.132,0,0,1,none,0
e06466b2-8123-43ec-a23e-677131925124,241.85,22,0,1,0.156,0,0,0,none,0
e0d3a50c-b8fc-4766-87f8-a35dd0c3e4bb,372.91,22,0,1,0.294,0,0,0,none,0
c4986319-077d-4123-8217-0d43754b8f18,80.31,10,0,0,0.296,0,0,0,none,0
f71adb47-3b1d-45ee-afae-24163c0d9345,118.28,22,0,0,0.008,0,0,0,none,0
1fc6eae6-89f1-4134-8f15-17729c06b4a6,155.47,20,0,0,0.097,0,0,0,none,0
9b6972b8-8981-4c1f-b349-f9cf00500776,687.2,4,1,2,0.841,1,0,0,money_laundering,1
a05e9387-d116-4d5e-b42d-e40ea360a882,148.68,8,0,1,0.15,0,0,1,none,0
7c7027ee-ec76-4dcb-b9f1-1fb741dba27e,274.78,8,0,0,0.025,0,0,0,none,0
f7b04ebd-e652-4faa-8111-d9e00c281438,105.6,17,0,1,0.092,0,0,0,none,0
120865d1-dd6c-4be0-bb7d-5fe439fac20f,318.6,15,0,0,0.117,0,0,0,none,0
b4fb40b4-b3a7-4c3d-a15a-d190c6fc84bf,180.48,14,0,0,0.251,0,1,0,none,0
799e940a-f9de-412a-82e4-5778e8d720c2,313.66,16,0,1,0.26,0,1,0,none,0
8d63240b-2f94-4dc5-8634-e5d8c75a6440,3986.29,23,2,5,0.816,1,0,0,unusual_amount,1
c491a035-b74a-4140-beb7-1d1f12958fd8,189.19,9,0,0,0.078,0,0,0,none,0
9cebe37a-d99f-4caa-8032-2d60fafc305c,212.98,11,0,0,0.168,0,1,0,none,0
d26e3173-464c-4510-9cb6-5b9a2963d342,138.42,15,0,1,0.014,0,0,0,none,0
1f35b2a8-7ab4-4042-8352-e2a93769279d,2455.45,1,4,8,0.981,1,1,0,stolen_card,1
3cd745d9-4171-4735-81ea-724ea5f25da9,142.52,14,0,0,0.076,0,0,0,none,0
171283e7-de45-4702-8ac4-4b64502c7bad,4447.82,23,2,2,0.966,0,0,0,unusual_amount,1
3877b5cb-1748-46ac-8f72-68b1ca413133,14.59,16,0,0,0.109,0,0,0,none,0
bc68c042-c6cf-40eb-a385-2ddf9a807c1a,134.81,17,0,0,0.126,0,0,0,none,0
6ff91126-3ee7-45e5-a231-d60b01696039,310.74,20,0,0,0.244,0,0,0,none,0
2cdfa072-f7aa-4c51-adf3-3a4a46bc5837,153.31,13,0,1,0.143,0,0,0,none,0
ff6d3b2d-43ee-45fd-82ea-c0cd921de4e0,72.2,14,0,0,0.23,0,0,0,none,0
49528f7d-ba38-406f-bb65-f8ff480ce787,206.89,22,0,0,0.272,0,0,0,none,0
c66755e3-4795-4eb0-9922-253bf381ebf8,305.63,8,0,1,0.154,0,1,1,none,0
d9c58adf-babb-41a0-b6a9-17596f28dc9f,197.15,11,0,0,0.128,0,0,0,none,0
3c8bdfe6-f69c-491a-9ef5-9895742c7b14,359.17,17,0,1,0.265,1,0,0,none,0
47a71b88-9544-4492-9c43-ac5d681f074d,81.28,18,0,0,0.159,0,0,0,none,0
6e51b08e-a5d9-4ab5-a448-37d2aa044508,321.53,9,0,0,0.144,0,0,0,none,0
0ab3c730-a0b4-44db-9b92-e37620693ace,310.64,19,0,1,0.139,1,0,0,none,0
71aa37ca-680f-4f34-97be-9ae325803d0b,350.34,22,0,0,0.138,0,0,0,none,0
5ec8dcc1-d30b-4970-a7f6-f6c0394abcf3,130.85,12,0,1,0.21,1,0,0,none,0
3650e8ad-3711-4484-8494-40fe2e0ec595,384.17,8,0,1,0.054,0,0,0,none,0
1f3c7666-ea26-46c8-a89a-6efefe217615,68.36,7,0,1,0.272,0,0,0,none,0
0fca6d9f-b87b-4aa7-8343-af739381f3cd,1585.87,2,1,6,0.808,1,1,1,chargeback_fraud,1
dd401817-6759-4d33-9928-7468de70dc7e,21.83,15,0,0,0.257,0,0,0,none,0
70294f0c-1ba8-4d83-b47d-b9f68dcb457c,81.53,8,0,0,0.003,1,0,0,none,0
5061cc12-88cc-41c4-9354-e104fc83d24c,272.2,15,0,1,0.099,0,0,0,none,0
e8af0701-d1ec-47f7-95cd-41f40e49d087,2184.06,5,1,5,0.819,1,1,1,unusual_amount,1
3f376438-ca39-4d23-9631-17588370d7c6,4773.41,3,3,4,0.86,0,1,0,unusual_amount,1
d2d3989b-5db3-4534-8148-2e677ad7ae34,111.3,11,0,1,0.091,0,0,0,none,0
328077f1-d9cd-4970-9ecd-1a25f43fd6a2,312.46,21,0,0,0.157,0,0,1,none,0
0b3b9cbb-ef5b-4ca5-8f23-5a66270f529b,302.12,12,0,1,0.129,0,0,1,none,0
bc0a8891-2125-4c75-b538-5effb4f1b95e,232.02,18,0,1,0.247,1,0,0,none,0
566570eb-e244-403a-bb8a-e7332b3a2a80,46.43,12,0,1,0.067,0,0,0,none,0
