review_id,rating,text_length,reviewer_account_age_days,reviewer_total_reviews,hours_after_task_completion,same_ip_as_reviewee,account_review_burst,text_similarity_score,fraud_type,is_fraud
f63ed762-5665-4c91-b139-8b588ca6e553,5,33,12,3,1.24,1,1,0.78,fake_positive,1
fc0fe75c-7086-4c3d-89e2-cd166a056caf,4,178,518,57,28.76,0,0,0.175,none,0
8584395c-40b4-48bf-966b-cf556d255b3d,2,72,642,111,231.37,0,0,0.084,none,0
344f4e39-de5c-4f86-9a6f-6a09a0e1ff8a,5,64,452,66,167.6,0,0,0.046,none,0
e9bcc2e8-bd78-4125-8df5-bcae00672629,5,49,8,3,1.55,1,1,0.803,fake_positive,1
913b533f-f98b-4457-bc6c-4117ad51415f,5,33,10,1,0.48,1,1,0.875,fake_positive,1
b1c10576-d45f-43f6-8ac4-7c79e7099268,5,34,12,2,0.63,1,1,0.776,bot_farm,1
7726a7fb-9c75-4b96-b166-8410f18130ee,3,82,562,77,145.01,1,0,0.075,none,0
1d92f120-ec25-4f09-8fce-7f092b99e72f,4,297,574,113,133.71,0,0,0.074,none,0
e7cce62f-d3ce-4644-a33a-9bb7071a6f17,1,33,14,2,0.43,1,1,0.828,fake_negative,1
71c19c45-674e-4b84-836d-ff0f64c6a704,5,44,12,2,0.25,1,0,0.788,fake_positive,1
bd336196-5685-4018-8ac1-fd5be54c317a,5,271,723,34,196.57,0,0,0.171,none,0
2b474ad2-815c-4988-afd3-3cb34c45103a,5,277,419,62,66.94,0,1,0.334,none,0
6df86f2e-bf71-4bed-a13e-154646694cb8,3,248,628,68,68.15,0,0,0.194,none,0
689ae777-6a97-4a2d-96d0-efad1d889db9,4,158,622,140,124.9,0,0,0.018,none,0
d736ccc0-e4f8-44d9-ae79-0b9032c7a192,5,257,195,11,202.95,0,0,0.008,none,0
a631e66f-5a2c-40be-89e9-1c50f0e3ddd1,5,72,579,32,50.91,0,0,0.134,none,0
f4b0122e-6f59-4533-90c4-fc5a4ad06ecd,4,276,697,31,84.51,0,0,0.264,none,0
ba6fc9ed-a1f7-49cb-9345-697558604203,4,164,756,127,125.48,0,0,0.275,none,0
f7221cdc-fd12-4a87-905f-f6948d602a67,2,281,352,117,120.71,0,0,0.244,none,0
88642b0c-95ba-403b-b543-4a71244045b0,1,44,2,1,0.64,1,1,0.769,fake_negative,1
e004b47d-d678-4a1d-a7f6-3bb0194a132e,5,34,14,2,0.02,1,1,1.0,fake_positive,1
20235c32-e9cb-4ac7-ac92-f009f8d59523,3,235,163,35,189.62,1,0,0.063,none,0
4049b192-8d13-49b8-811b-8a03ee35ed45,1,139,781,79,223.6,0,0,0.343,none,0
3df29831-9bb8-416c-a212-09b260cfb3b3,5,109,77,98,74.16,0,0,0.112,none,0
736f0108-c3ed-4a0e-a72e-bb0edd1422c7,5,34,11,3,0.2,1,1,0.703,fake_positive,1
29c4f443-e99b-4dc1-9046-9406dc7360ab,4,247,215,83,151.26,0,0,0.092,none,0
2357a056-b3c6-4295-bec9-9fbf41ecb5d0,5,160,453,116,111.28,0,0,0.001,none,0
91fd3c2f-ac71-45df-acb4-d48b2385070f,5,170,402,114,184.42,0,0,0.296,none,0
5a57d5a9-63cb-4f47-8785-33e368654a29,1,44,14,1,1.75,0,1,0.908,fake_negative,1
6490bcf9-c6ea-4536-8633-f6ae20ef3b39,5,49,12,1,1.5,0,1,0.754,fake_positive,1
0c53b5fe-e941-45dc-ae6f-5217020374e6,3,98,270,82,19.44,0,0,0.074,none,0
408d51a3-e27b-4edc-b0cd-22af432d9330,5,33,5,3,1.67,1,1,0.834,fake_positive,1
d23d330a-9361-443d-8b72-9263e509f27a,5,49,7,2,0.14,1,1,0.968,bot_farm,1
b82aea0c-7f9e-4002-bd80-e1931b66655c,4,53,222,77,224.61,0,0,0.328,none,0
6fd16ef2-c013-4444-9e92-4296a1a3cb66,3,279,851,21,209.63,0,0,0.302,none,0
49fa68a1-12a4-4d8f-b040-3253b52bc278,5,157,257,28,152.01,1,0,0.31,none,0
57d1eddb-96b8-430d-a91a-a5db451dcf37,5,34,7,1,1.24,1,1,0.743,bot_farm,1
e18ea193-6dc3-4405-808f-0ea22f8fd81f,4,286,845,108,148.91,0,0,0.152,none,0
7d6db42a-3e13-4ab8-9790-72664c6ea69e,3,258,519,143,159.41,0,0,0.168,none,0
1c98c444-9534-4e20-9f29-0ca80eb9df35,3,161,724,93,180.52,0,0,0.177,none,0
6fdd7b84-d066-448a-a9da-670174ca6c4a,1,33,4,3,0.95,1,1,0.915,fake_negative,1
34cdc009-f54a-457e-aeef-a49986ee21d7,5,33,13,3,0.22,1,1,0.737,bot_farm,1
304bbd0d-eb11-4e3a-9e64-4625753c8044,5,34,1,3,0.78,1,1,0.966,bot_farm,1
4a9726c0-b48f-458b-a4a1-7b3159ac4847,1,44,1,1,1.15,1,0,0.897,fake_negative,1
0e3a9f90-f215-4add-8646-928347acfcf4,5,44,12,2,1.98,0,1,0.913,bot_farm,1
9983599e-0389-44bc-81a7-8f106fb24fa2,4,292,794,146,144.48,0,0,0.055,none,0
a6f9b166-fe88-48dd-9837-ab3b14cbc174,5,223,748,136,208.65,0,0,0.13,none,0
6450b73c-2a20-4b09-b7d2-5ef9c21f8438,4,299,347,17,216.13,0,0,0.24,none,0
a8eebff1-cf94-491d-8939-cc3d54746159,3,281,837,121,73.75,0,0,0.311,none,0
a6d94dc1-0f4a-45ba-81d2-553dca70e091,5,207,755,62,108.56,0,0,0.12,none,0
fd5a0c5a-68ac-46a5-bcd9-2390c4836a2f,1,34,6,3,1.32,1,1,0.932,fake_negative,1
34802773-bab9-469e-8c4e-3e2ca5e7bee7,4,69,390,126,204.51,0,0,0.228,none,0
ca81e4c2-cc01-465b-8257-98f91925c51a,4,146,376,62,232.23,0,0,0.312,none,0
8181d616-d5bf-4f4e-8a14-04e1aa215d25,5,189,313,31,229.44,0,0,0.067,none,0
9a9ddaa9-d01d-403f-b347-e4c3abe393e9,5,44,10,1,1.91,0,1,0.779,fake_positive,1
1a4fd4ed-1338-41b6-9bed-ae7292876d5a,5,33,0,2,1.9,1,1,0.701,bot_farm,1
461e4e03-302d-4b82-b514-ac4b0786ffdd,2,213,80,53,107.54,0,0,0.156,none,0
bdd03a5c-0cd4-4f59-ae1c-aa56d3952b11,1,210,216,65,144.23,0,0,0.325,none,0
5cd16e33-52d2-4f8e-9b66-89c17596c923,3,58,371,21,207.21,0,0,0.249,none,0
a89fe801-2b00-4982-a2af-c1a6114af674,1,49,0,1,1.09,1,1,0.771,fake_negative,1
b2271c50-83c1-4e7e-a177-265e50738796,3,211,377,115,146.15,0,0,0.246,none,0
373bb063-dad0-499f-a1c4-c7555cf1ba30,4,74,896,141,220.57,0,0,0.041,none,0
8187b7fa-fbf7-4d54-bf1b-0fa618291f34,1,125,275,135,136.89,0,0,0.143,none,0
3a5380bd-526f-4db5-b33b-d9b844f751f3,5,139,556,85,128.28,0,0,0.037,none,0
611b44ff-7b2d-4379-b2e3-41939662547f,5,263,889,62,147.5,0,0,0.073,none,0
6f3d6bab-6770-465b-961b-fb8511e13ed2,4,244,645,77,72.98,0,0,0.075,none,0
ffa72653-a011-44e3-9c9b-d0979b3b022e,1,44,2,2,1.55,0,0,0.813,fake_negative,1
e9847641-8b1b-4da5-a4ab-ecd94978732c,2,295,61,31,205.98,0,0,0.307,none,0
1718157b-765a-4bcf-8b62-2e15b355240f,5,137,869,104,52.37,0,0,0.221,none,0
93379229-9f32-40c8-8cb7-26c839f7abae,5,33,5,1,1.85,0,0,0.787,bot_farm,1
d3fa619c-d332-4fde-8f0c-99e49ba3951b,4,136,861,136,80.59,0,0,0.09,none,0
63f0eb78-32de-49ad-8723-3088391d4bbc,5,141,492,70,14.79,0,0,0.271,none,0
ef165585-af2b-4554-9bfd-e1b31a315036,4,143,881,57,125.28,0,0,0.285,none,0
018871d6-a722-460b-8425-96274cc45a64,5,70,496,24,54.47,0,0,0.345,none,0
5626f154-9971-4d87-824e-9011fb9474ab,3,80,104,20,88.41,0,0,0.087,none,0
26e23535-e266-4bd1-97c4-70c1d02c3676,4,197,373,46,108.36,0,0,0.26,none,0
ff6407f0-3345-430e-a431-3cf3e1313d32,5,75,165,31,19.43,0,0,0.162,none,0
e60354f0-eea8-4c58-bd32-385aa472f7c4,4,183,729,141,235.82,0,0,0.196,none,0
96fa7acb-c4d8-4ee2-a951-237a8a422f4e,2,300,481,77,203.88,0,0,0.066,none,0
8f5b5796-aaa5-4fc0-ae71-809dc80bd48d,5,49,6,3,0.08,0,0,0.884,bot_farm,1
4cc4642f-6725-46bf-92a1-574aa7e146d2,4,212,497,46,142.16,0,0,0.198,none,0
f517afb0-8410-41e9-9dc9-b82c89adef11,5,33,11,1,1.46,1,0,0.747,bot_farm,1
87da1ab0-82fa-41df-8b75-1dd07a4e0ed1,1,33,10,2,0.67,1,1,0.795,fake_negative,1
2a1d532d-270d-4aac-82fa-467f93475c65,5,277,512,127,217.25,0,0,0.103,none,0
b9a4a399-cd03-40d9-ad7c-33b20625e2c2,1,213,163,4,91.23,0,0,0.282,none,0
eadb6e6b-93b5-4ec1-831e-aa11d6a3fcd8,5,124,117,71,31.52,0,0,0.235,none,0
c4dfc9d1-ab89-49c5-a182-c6f04e3cb6eb,5,258,583,110,34.6,0,0,0.28,none,0
5bcb8ee2-d24e-47d7-bc03-e3df2d92d05b,1,49,5,1,0.94,0,1,0.998,fake_negative,1
bb469f04-0a84-4ccf-8d82-b465d9cc7e73,4,91,240,147,126.75,0,0,0.107,none,0
3acb598c-16a4-40b4-a8e9-a277ef95edef,5,142,280,100,27.76,0,0,0.0,none,0
6e8d251e-56af-4f58-bc3a-0bac9eb552b1,2,79,291,8,12.97,0,0,0.212,none,0
162d7ad9-d4dc-44c8-a49d-e42cfd959b99,5,295,223,32,184.25,0,0,0.002,none,0
65984449-32c3-490c-afde-76a9648a06d3,5,64,399,19,73.38,0,0,0.201,none,0
89d1e155-4717-42cd-9adf-7e90fa7c735f,5,34,2,3,1.59,1,1,0.858,fake_positive,1
de2348ae-b275-4d12-8e11-b44300673bc6,5,142,583,78,100.58,0,0,0.021,none,0
da530fa8-d93c-41bc-ac8a-0701db2b7ed8,2,156,359,97,157.58,0,1,0.123,none,0
436b488f-e711-4ac8-b610-03822111cdaa,5,49,5,2,0.29,0,1,0.765,fake_positive,1
50ed2dcf-d9e1-4321-9ebb-5d44b79bbd3e,5,189,505,101,109.75,0,1,0.175,none,0
e4923a7c-1e65-47b8-811a-d18d13096c89,3,294,357,114,231.52,0,0,0.05,none,0
4a3cb2ab-a46e-4095-9fb3-4a18bfa5ab3a,5,34,13,1,1.42,1,1,0.909,fake_positive,1
96fbb2f2-f9d6-442e-84ee-b9380550bab3,5,34,10,1,1.74,1,1,0.925,bot_farm,1
e61fc787-d7bc-4d42-bdaf-71407bfb7f7f,2,172,505,116,87.89,1,0,0.234,none,0
caa3d5fc-ad3f-4b35-8c84-9fb09ee2b592,3,213,545,135,132.93,0,0,0.044,none,0
7c30596c-ee9b-4f79-a82d-ac0a2a11aafe,1,44,6,2,0.06,1,1,0.878,fake_negative,1
72fbc02d-e2af-40f4-a67f-52e3b78ce1cd,5,243,275,31,143.1,0,1,0.165,none,0
0649b947-758a-4b37-b218-874c0cd2dc14,5,283,225,30,216.71,0,0,0.16,none,0
595605e7-b3b9-4d81-b903-8906d0d304dc,5,49,5,1,0.16,1,1,0.981,bot_farm,1
5fffb53b-88b1-4916-bdba-507b0c497c1e,4,158,692,114,233.93,0,0,0.283,none,0
0d993d8c-0054-4b91-b942-0f5e736dc820,5,49,10,1,0.37,1,1,0.971,fake_positive,1
78d5c9c2-833a-4b8e-a86b-0bd271590e9b,5,211,485,7,109.08,0,0,0.04,none,0
65e88826-6b1e-410d-93de-d7cc754a3573,1,33,11,3,0.19,1,1,0.973,fake_negative,1
32ef6dc6-56f1-4839-92ee-ca26a66dfc1c,4,170,523,148,134.93,0,0,0.272,none,0
0170cf9e-40e6-4e25-a0d8-dd277cd87ffd,4,58,578,132,81.35,0,0,0.268,none,0
f1dbabd7-681f-48b4-83b4-14cf8c06eccb,5,110,598,30,97.44,0,0,0.051,none,0
f3d82d59-fdb3-4ced-a99c-9d0b486f96da,1,44,8,2,0.14,1,1,0.882,fake_negative,1
000a0e78-ba03-4ba4-8fd7-107ce0e33c42,3,286,653,73,72.65,0,0,0.024,none,0
0028cde7-0a33-480a-97ed-7407aa96b165,3,193,641,147,56.36,0,0,0.233,none,0
c62ee7ab-8269-4bee-9db8-28a33a92fbcd,5,179,411,51,210.55,0,0,0.147,none,0
0edc2292-69bd-4a6f-8dd0-8e49e6b599e9,3,81,571,24,70.08,0,0,0.089,none,0
8764c629-c4a6-44cc-ac9c-c636deb4392e,5,33,6,3,0.95,1,1,0.858,fake_positive,1
16a090c2-7a44-4da2-9d00-397966ba7ebd,1,34,5,3,0.04,0,1,0.936,fake_negative,1
0e8f7571-52e8-4f1f-b1a0-a87380697b57,5,168,456,40,33.51,0,0,0.084,none,0
4d2ae59b-bbe3-4765-8e01-eea01b90df49,1,49,3,3,0.87,0,1,0.965,fake_negative,1
b815e6a6-2f33-4d44-b7cc-3f8d588ea0f6,5,141,527,9,30.32,0,0,0.074,none,0
38bc0432-ce1c-4900-bdd3-d91adfbe064f,5,89,183,126,197.14,0,0,0.336,none,0
80ee6380-f2ac-4816-9d49-74fdb288d7e8,3,160,686,102,97.02,0,0,0.233,none,0
8ef77611-ae38-4be7-a74e-5a47440b7e83,4,175,744,10,210.27,0,0,0.274,none,0
320114d8-d295-4243-abcc-56663bdfdb25,5,163,343,150,105.12,0,0,0.202,none,0
6482f8ee-5e10-4146-8a39-c9ad9461c09d,5,188,806,28,222.33,0,0,0.103,none,0
b3dfa69a-2e1f-4199-ad48-31e32d6a93bc,1,34,12,2,1.69,0,0,0.766,fake_negative,1
3f064bdf-44f1-44c6-88b5-ad4a3561bf6f,2,117,191,96,213.8,0,0,0.064,none,0
b0a5185a-e99e-4a5d-8b9c-99e2dc6381e4,4,240,459,12,12.16,0,0,0.293,none,0
d59264a4-2ea9-40a6-b028-a0582b65f04e,5,89,483,83,81.36,0,0,0.195,none,0
c0658d9a-58cd-4cc2-b7f5-bb13475cc045,5,223,846,93,49.21,0,0,0.163,none,0
02653077-0bee-4c06-a723-b94ec6b124d0,1,34,12,3,0.36,1,0,0.729,fake_negative,1
b71937e5-2ca5-43ed-af70-7093a1b0ccad,3,259,500,43,201.5,0,0,0.043,none,0
d349aaec-f85d-40e0-85b3-572425cb972c,5,33,5,1,0.18,0,1,0.7,bot_farm,1
39dbe4c0-d171-45f3-9936-7faf73f7845e,5,187,161,149,149.82,0,0,0.145,none,0
64395746-db0f-49af-9804-9656888dd9ff,2,66,824,137,209.19,0,0,0.195,none,0
f36814f2-7c48-43f4-80be-35d1a8386d92,1,33,3,2,0.26,0,0,0.912,fake_negative,1
45dfbc05-ccb1-4292-afbb-479c3ac79baa,5,95,890,123,73.56,0,0,0.274,none,0
830becb5-4103-472c-ae3a-bf77541d4eb8,3,168,353,78,164.56,0,1,0.035,none,0
e23b2977-fd6f-41e4-a1c3-d81dc669cd2b,4,229,860,128,86.0,0,0,0.347,none,0
60fd319a-9c76-497c-b51d-aaf5676252e3,4,130,501,10,19.98,0,0,0.121,none,0
30f7237c-171b-4df6-b20b-e2702965cbe5,5,136,382,126,59.92,0,0,0.293,none,0
269aeca3-5e10-4945-a1ec-42621477c8db,5,130,229,127,223.7,0,0,0.291,none,0
81ca3f3b-d2b4-405e-bb69-2edecff41c33,4,136,824,11,117.91,0,0,0.151,none,0
4a9e9e4f-a680-4d52-932f-2a7ace5cd34d,1,33,9,3,0.17,1,1,0.905,fake_negative,1
90591031-7456-4de5-b290-66b6f69dc363,5,33,6,1,0.67,0,1,0.712,fake_positive,1
cf2f1d79-43a6-4777-9136-b293e9caa709,5,97,535,134,152.25,0,0,0.115,none,0
23fff13a-04a8-499e-86a2-e91f8c882907,5,34,5,1,0.9,1,0,0.707,bot_farm,1
a9a4266b-66d6-46fb-a541-d8926f5311cc,5,49,12,1,0.72,1,0,0.766,bot_farm,1
7e1b44aa-40bf-4c45-89d4-668ddf20203c,5,236,406,93,223.06,0,0,0.282,none,0
43a40bb0-3172-4c77-9e82-b4c2e7cf5164,5,70,808,9,89.6,0,0,0.261,none,0
a2d00c42-8dc7-43bb-870b-99ca875c3e8c,5,261,572,118,30.02,0,0,0.165,none,0
f0c8a385-e074-482a-9096-bf056ffa131a,5,97,155,29,225.34,0,0,0.348,none,0
2dc0d133-f4b6-44b8-8c01-fe1179cb538f,5,197,667,10,26.1,0,0,0.308,none,0
977d1fe4-e701-420a-b67f-aefc651020ec,3,271,93,127,131.69,0,0,0.07,none,0
a78654f2-70ee-4bb2-a0a0-65529171d03c,4,89,619,105,209.28,0,0,0.275,none,0
ec891b45-70dd-4cd2-89d4-3e4d85a71ce4,1,164,544,145,69.1,0,0,0.127,none,0
ee7396a4-4736-485c-986f-d20da047c86f,2,178,216,81,29.28,0,0,0.157,none,0
0db6b202-df08-4819-b965-8f9d4c4e9297,5,227,489,148,128.45,0,0,0.314,none,0
5b0686fe-789a-400a-be71-75f635488619,5,192,327,94,25.22,0,0,0.35,none,0
1321319f-85f2-49a6-927d-d5bb7701213d,3,109,312,18,188.65,0,0,0.071,none,0
a03e946d-35a1-422a-b9a1-020cfa7aff26,4,196,285,92,53.71,0,0,0.346,none,0
aa9002e6-fc68-41b6-9fc9-419f0d1d1f92,5,144,777,96,76.17,0,0,0.231,none,0
01e7d04b-4e7d-4f0c-befc-ebbd4554cd0d,3,51,183,38,122.05,0,0,0.268,none,0
58f8bb02-4497-41a6-bfa6-c226703c37ba,1,44,8,1,0.5,1,1,0.796,fake_negative,1
c9fd18a3-2d68-4139-9443-cf3ebcf6e176,5,68,203,58,84.76,0,0,0.204,none,0
aac555ea-4a50-4e2d-984e-d1295d48577c,5,228,432,28,170.32,0,0,0.125,none,0
fce25f9e-c9d4-46c2-b340-9c8eb7871e3e,3,73,790,62,35.89,0,0,0.217,none,0
bbea0dac-9a7e-4a26-ae29-0e20bcd1c01e,5,34,10,3,1.46,0,0,0.812,bot_farm,1
8fb093c4-ce56-4c23-b7f7-7d33d90bd702,5,229,137,131,218.8,0,0,0.193,none,0
0c8d40ff-12c2-49fb-baa3-8a1603cccb7b,1,34,9,3,0.74,1,0,0.797,fake_negative,1
c9f2b73e-10e9-4181-905c-40359f907ab4,5,67,897,135,95.55,0,0,0.175,none,0
216e1e4b-b957-4d7e-ba3b-ca4bb1c88bea,2,265,438,18,38.69,0,0,0.028,none,0
7ddd2cfa-fcbd-4e69-9f3f-b74e34cadecb,5,203,900,115,104.67,0,0,0.115,none,0
4d719a60-c384-4fdf-9b1f-fd73b5b7757e,5,252,708,81,63.59,0,0,0.128,none,0
8e978760-692d-4c43-9fc9-2f5d00c3e413,5,44,6,3,1.04,0,1,0.975,fake_positive,1
a4f68ccb-54dc-4b44-af62-5f3dbc24e613,5,91,862,38,215.84,1,0,0.174,none,0
c15005ca-7d61-462c-9b94-38713e792f4a,4,160,773,85,137.84,0,0,0.233,none,0
d62753c6-ca2d-4be1-a5ba-3d65bc52c8d9,2,293,174,112,197.99,0,0,0.132,none,0
72ad6ef2-1a16-44cf-b0a8-b5092f5a3a0d,2,53,656,64,190.33,0,0,0.034,none,0
33ac4427-4e77-4b46-9f83-89b6d3c99033,2,145,496,79,34.87,0,0,0.082,none,0
ce51de17-2e71-4164-a7bf-07ca346f9453,1,34,2,2,0.91,0,0,0.701,fake_negative,1
844e3b7c-fb2a-4d6a-a713-0e9bfbfbe53a,5,33,13,3,0.66,1,1,0.818,fake_positive,1
c62ab121-d7c0-4428-8530-39a9a120ff33,4,192,795,122,185.8,0,0,0.257,none,0
977aa32b-bed1-4494-b6cb-eba74d10e10b,5,297,676,113,131.11,0,0,0.254,none,0
ee67319e-9acf-441d-a4c6-cd2dbc83f1ce,5,223,176,126,228.48,0,0,0.006,none,0
3a24e0f8-1a67-4067-bdbb-eac884ff2eee,3,211,503,74,121.67,0,0,0.34,none,0
d0646089-0d96-44ba-bb01-37c71f87f6cf,4,247,98,37,65.48,0,0,0.217,none,0
de8862f6-2e26-4cf2-8f4d-3e8237907222,2,139,865,63,85.34,0,0,0.28,none,0
42e51642-f24f-4b8d-8435-513fba2a7810,1,34,5,3,1.48,0,1,0.959,fake_negative,1
4155e808-fb8a-4d59-bdc0-dcffbc6a2a42,5,49,5,2,1.79,1,0,0.735,bot_farm,1
b817fc23-e473-436b-9c58-df8bec3142ed,5,49,0,3,1.89,1,1,0.769,bot_farm,1
b4d94aca-eba6-4d49-a058-2a50b030e7b3,5,33,8,2,0.96,0,1,0.859,bot_farm,1
e4fe04b8-c17c-4cd0-ac86-f7ce607fa485,4,293,356,109,182.12,0,0,0.233,none,0
098dbbd1-ca0e-490b-8f1c-b5b7b830b834,2,198,747,18,232.29,0,0,0.182,none,0
1fe33a53-10be-47c9-97d2-a91f0fc05107,5,150,249,93,66.87,0,0,0.033,none,0
06dc9729-64d4-4af8-acd4-79c694bc30d2,5,236,437,69,31.68,0,0,0.309,none,0
bcaf0afd-4d2a-47e5-97c6-5380ff67bffe,5,221,406,103,235.94,0,0,0.096,none,0
03fd9e2b-88d1-4f4b-9927-6870e8776695,1,34,5,2,0.75,1,1,0.804,fake_negative,1
9da7b05d-01f2-44f8-be57-96929bde7722,4,98,519,40,130.85,0,0,0.349,none,0
bb1520c5-6e3d-4f8d-9330-905765e21c0a,4,230,772,40,120.26,0,0,0.308,none,0
b0589f8a-0ec1-42da-8bf3-39d312b6ad33,5,44,1,2,0.99,1,1,0.935,fake_positive,1
61f6bab6-ebe3-41f2-9957-8abf713f3d4d,1,33,3,3,1.56,1,1,0.916,fake_negative,1
bc5f3921-b8e8-4b2a-bfb3-1998ff2814b8,5,225,348,78,71.37,0,0,0.158,none,0
de56036f-7363-4ab0-a802-b2aa208cc8c5,5,34,2,2,1.56,1,1,0.797,bot_farm,1
a3f50854-a022-4874-9647-be81a30886f6,5,49,13,2,0.07,1,1,0.846,fake_positive,1
503b77ef-1cc4-47cf-83c3-31340a1e39ec,5,279,333,96,153.46,0,0,0.264,none,0
c2b721ec-c528-45af-a6cc-5a3ca7f10cca,4,292,787,60,89.81,0,0,0.23,none,0
a83aa13f-5bd5-4549-9d74-45b282610511,5,87,418,10,116.39,0,0,0.295,none,0
ce34b902-1bb2-4dfa-b634-605092051700,4,289,536,130,44.56,0,1,0.26,none,0
2d5a4ccf-8d43-48be-919f-78d15de84d5f,3,97,786,148,126.16,0,0,0.144,none,0
39f5cc7d-d7ec-4bf6-adab-74fd97eec6da,4,299,883,21,162.48,0,0,0.132,none,0
7d473c01-830b-495c-b329-f7bcbffa623a,3,296,787,124,38.22,0,0,0.328,none,0
61a44395-b523-4073-9015-b23c70973313,5,93,625,61,208.67,0,0,0.198,none,0
f6dac8d8-1b58-4a56-9400-b95f7f8838ee,3,153,325,116,74.97,0,0,0.043,none,0
483527ab-2e86-4f82-a2a4-8eccf9f56106,5,173,717,104,92.89,0,0,0.093,none,0
3987030b-b74a-42ef-b237-479dfa7285b5,4,143,351,12,85.53,0,0,0.097,none,0
811c76e7-0ec9-46e8-84d3-e2d32f592734,3,257,393,33,166.86,0,0,0.14,none,0
91d28b77-41fa-4f08-b913-ca29b04b21e3,5,132,705,16,216.54,0,0,0.325,none,0
8a1b6299-5c81-4dbb-9f41-070c1e931b2d,4,226,262,124,129.21,0,0,0.098,none,0
fe87b6a9-58b2-4967-bda4-3e05b43d8830,4,251,661,33,95.77,0,0,0.119,none,0
54b65b46-3429-4ec6-9290-7f690b627ca9,2,125,78,117,98.5,0,0,0.209,none,0
16e8a0a1-bab6-4d0c-ae13-6188bf13d417,4,179,887,106,217.94,0,0,0.314,none,0
d53f477c-1592-48d6-bee9-9825da78557a,1,49,14,2,1.16,1,1,0.795,fake_negative,1
1d06be35-efee-42ab-9fea-87bceee6cf01,1,34,10,3,1.27,1,1,0.799,fake_negative,1
e33ca2b3-97fb-417d-9525-d4dba75fd2ac,5,33,6,3,0.71,1,1,0.786,fake_positive,1
ea17c85d-fc68-430c-85b3-3f8282ff481a,5,268,459,13,145.49,0,0,0.274,none,0
da3f261a-2132-4e16-b408-6d90ebdcf2c4,1,33,0,3,0.44,1,1,0.886,fake_negative,1
7c5dab3f-0abd-460c-814d-3e6d3b378474,4,120,409,98,75.43,0,0,0.111,none,0
4c184b69-edf4-42f6-90bd-2bcfa8de1e52,1,34,14,3,0.4,1,1,0.759,fake_negative,1
0e7ded88-b3a4-44e5-879d-de8b2851dc6c,1,33,6,1,0.73,1,1,0.962,fake_negative,1
98342849-b337-4dd4-9e55-8c366783615d,3,214,372,66,38.55,0,0,0.261,none,0
1312afd7-244b-4381-98e7-5bb6f5dfe3d3,3,157,659,21,195.43,0,0,0.071,none,0
ccbb0d80-27ff-45ea-90fa-0f476a32fbc7,5,44,13,3,0.72,0,1,0.981,fake_positive,1
094928d2-bcc3-4452-af2a-26cdcef8c62e,4,115,124,109,177.44,0,0,0.052,none,0
90e28285-7af1-451e-a4a6-4c092151abdb,1,49,10,2,1.22,1,1,0.816,fake_negative,1
fee9661f-95c4-44b5-b6fc-8d69cc241826,4,256,591,20,230.59,0,0,0.064,none,0
33242a19-a15d-4221-af65-2ffe7c1ebdbe,4,157,170,36,112.63,0,0,0.06,none,0
b3ec949a-9cf5-4330-84cd-b7aaddd98c1a,5,49,9,1,1.91,1,0,0.874,fake_positive,1
a7bdab9a-0f3a-4b80-986f-2e4d95116f62,5,34,8,2,1.37,0,1,0.833,bot_farm,1
9e910ba6-447e-4bd9-b515-6806f06540f3,5,91,98,126,188.69,0,0,0.206,none,0
a0cad1c5-66f6-4bc0-8c03-f841870729a0,4,292,397,94,57.11,0,0,0.051,none,0
26a85315-ca29-4776-971a-c44c555f0917,4,131,373,22,78.14,1,0,0.159,none,0
781472e5-5293-4712-b690-20f14fb5ad62,2,50,503,137,85.97,1,0,0.254,none,0
d3043bba-2dbb-4274-829b-95af8777ca37,3,66,737,24,18.92,0,0,0.106,none,0
ef32f458-4cb6-4632-97f7-8c2abd343ed2,5,119,538,49,55.88,0,0,0.223,none,0
39370b64-39c8-4522-977b-f4e58df1da70,4,196,641,26,94.46,0,0,0.091,none,0
80ee23f2-7608-4f75-a574-e53b4bad7220,1,44,14,1,1.83,1,1,0.768,fake_negative,1
3842c5a5-716d-4d65-8268-e375b4874b94,4,200,517,107,142.28,0,0,0.136,none,0
28044566-44e2-419f-9ec6-49b42e92d115,5,300,203,31,103.53,0,0,0.281,none,0
0e1c8467-9e6b-4912-9b1d-854e32287743,5,33,9,1,1.41,1,1,0.953,fake_positive,1
27923b75-f966-4c4b-a317-bab3db1ae25e,4,112,367,96,43.56,0,0,0.119,none,0
741b738f-6cd0-406c-9f48-14fd87ecf921,5,34,8,2,1.79,0,1,0.91,fake_positive,1
778b406c-6044-40cf-9a71-60dc57dfadb8,5,34,13,3,2.0,1,1,0.813,fake_positive,1
85851660-c278-438c-9d56-f10fe2e79898,3,275,847,44,231.05,0,0,0.106,none,0
79d4a8d2-c828-49db-9a2a-7565aa9b9a40,2,100,198,119,182.38,0,0,0.105,none,0
f968a44e-a05c-41b1-b303-e356cb1bc1a4,5,44,9,2,0.8,1,1,0.843,bot_farm,1
6214b638-323e-42d7-b0d7-55a2bb82f373,5,275,224,57,67.04,0,0,0.17,none,0
74078f5d-4c11-4a94-ad8e-36d60e818830,5,296,705,17,31.92,0,0,0.171,none,0
8628db7d-6dff-488b-a2eb-16edb02ac80f,5,89,234,77,66.69,0,0,0.271,none,0
4dc9451f-b5ec-4a88-9971-993dead577b6,3,226,236,81,230.97,0,0,0.293,none,0
