task_id,title,category,budget_aud,description_length,num_bids,poster_account_age_days,poster_avg_rating,poster_completed_tasks,payment_method_verified,is_rush,asks_contact_outside,suspicious_keyword_count,fraud_type,is_fraud
813a07e6-b2e2-4638-8db0-41f723dd34fc,Guaranteed income send $50 fee,Delivery,891.62,55,3,5,2.1,2,0,0,0,4,fake_job,1
31e24ae5-b7cf-4c11-a685-89ae593743b1,Logo design,Electrical,464.33,201,14,423,4.2,80,1,0,0,0,none,0
cfd205d5-88f7-4ef9-9227-54fa3df79072,Logo design,Design,478.35,242,21,577,4.7,39,1,0,0,0,none,0
107c5646-5eeb-43f0-a772-2d425f4fabf5,Fix leaking tap,Electrical,44.46,256,19,464,3.5,35,1,1,0,1,none,0
dff59474-a239-41c0-8860-a5e671ab9235,Event photography,IT Support,372.29,292,5,141,4.5,49,1,0,0,1,none,0
0aaa3579-eba4-48f4-b5d3-5ba075350492,Logo design,Plumbing,264.9,289,24,316,4.3,48,1,0,0,1,none,0
3e844196-8437-4752-ab4e-50319358a93b,Math tutoring,Moving,305.74,168,23,125,4.3,62,1,0,0,0,none,0
245f0aef-5801-4446-b086-f7f8427fc287,Re-ship luxury items earn $1000/week,Tutoring,4466.98,22,2,1,1.8,2,0,1,0,2,reshipping,1
fb1b4a60-69ca-4c4c-86e9-fda4fe3522a2,Re-ship luxury items earn $1000/week,Design,4686.4,59,1,7,1.3,2,0,1,1,4,fake_job,1
4bbe89a4-2acf-4a29-8ede-74fba7462453,Work from home unlimited earnings,Photography,2655.64,25,2,6,0.3,0,0,0,1,1,reshipping,1
e7a4d7af-968d-453b-8691-cd4f1b382789,Math tutoring,Cleaning,354.14,208,14,85,4.6,79,1,0,0,0,none,0
a0959052-b45e-4d5b-9834-f5bf3286f1fb,Re-ship luxury items earn $1000/week,Gardening,1925.33,55,2,7,1.8,0,0,1,1,1,reshipping,1
b9285bd1-678d-4a70-8d0d-beebf727d0e8,Fix leaking tap,Moving,212.62,170,9,179,4.1,30,1,1,0,1,none,0
6427c379-b33c-494a-889d-aa9ee2094f81,Electrical repair,Cleaning,91.57,105,13,597,4.1,48,1,0,0,1,none,0
108327c4-82ff-4c92-8821-99544e8fde98,Home cleaning service,Gardening,72.01,299,10,331,4.7,60,1,0,0,1,none,0
e299816b-c83a-4fad-b8ee-148c554dfb2f,Event photography,IT Support,247.19,120,24,193,4.4,31,1,1,0,0,none,0
f3c69f6d-df6a-41cb-889f-508c542fff01,Easy money click ads all day,Design,1126.56,33,1,0,1.4,2,0,1,1,3,unrealistic_pay,1
f04fc335-b3d7-46cd-81c7-e3e40ef1ecee,Fix leaking tap,Plumbing,315.64,243,13,263,3.9,5,1,0,0,0,none,0
5efa992b-cf41-44d5-8d71-5f76b341762b,Math tutoring,Moving,21.68,171,13,632,4.1,14,1,0,1,1,none,0
76664e96-b179-40b3-badb-bb5fa0896c7d,Website bug fix,Design,397.99,259,3,494,4.1,59,0,0,0,0,none,0
81b85c6a-9721-4d23-80de-b7a59d561251,Electrical repair,Photography,25.97,200,13,191,4.4,48,1,0,0,1,none,0
fe99229b-3e8c-4d73-aa9f-60f178825d8d,Guaranteed income send $50 fee,Tutoring,3520.06,37,1,2,0.7,0,0,1,1,3,unrealistic_pay,1
17d18c86-a82b-4cef-9d0f-37e49b2defcc,Deliver package,Design,370.16,292,20,79,4.2,49,0,0,0,1,none,0
7a553132-289f-4b67-9d99-8cd1880c8111,Logo design,Cleaning,138.03,139,24,310,3.5,33,1,0,0,0,none,0
661da379-692e-46e7-826d-ed6093637b22,Garden trim needed,Gardening,424.23,289,20,312,3.6,54,1,0,0,0,none,0
5028ad23-75be-4687-9f35-de2c58945afc,Deliver package,Plumbing,53.24,101,13,378,4.2,71,1,0,0,0,none,0
feecc70d-ee02-40d9-bfbf-3bc6b9ebe1fa,Mystery shopper upfront fee required,Delivery,3011.33,46,1,6,1.1,1,0,1,1,1,fake_job,1
3cc6f2e9-00bf-4f24-ba17-c9f20f5b117d,Website bug fix,IT Support,136.75,142,13,193,4.4,80,1,1,0,0,none,0
6f5dc72e-dae9-4900-89a8-febe7e29b679,Math tutoring,Delivery,60.72,140,9,104,3.7,18,1,0,0,1,none,0
1d4c1cfa-1ed1-4a9e-9fc9-ec30b77d40d3,Math tutoring,Electrical,93.49,174,19,95,3.8,29,1,0,1,1,none,0
d6d33a95-5d7e-4d6e-8a3d-3b0dc41f2fb4,Event photography,Cleaning,255.53,258,21,163,3.6,43,1,0,0,0,none,0
b1568193-e99d-4fa5-943f-7ec2395d06d2,Re-ship luxury items earn $1000/week,Photography,1522.08,25,3,4,0.9,1,0,1,1,2,unrealistic_pay,1
c7994f98-de04-44d5-a7ee-181f5f682b78,Guaranteed income send $50 fee,Photography,3845.65,76,3,5,2.0,0,0,1,1,1,unrealistic_pay,1
c8a5e8ce-7826-4371-8e40-a92d748a9a53,Easy money click ads all day,Moving,3205.14,20,1,4,1.5,1,0,0,1,4,unrealistic_pay,1
651028d9-9b1b-4a7b-9193-097549c8bcfd,Math tutoring,Tutoring,420.0,137,6,308,3.6,39,1,0,0,0,none,0
b2eb3356-1ee8-43e4-88f1-630d43d3c74a,Deliver package,Plumbing,215.36,248,15,411,4.2,49,1,1,0,1,none,0
dff717da-f678-43de-bcaf-0c31b1f082bc,Re-ship luxury items earn $1000/week,Tutoring,3919.96,33,2,2,2.3,1,0,1,1,2,upfront_fee,1
0ab4ec6b-7569-4d61-98cd-30131ab1dbcb,Math tutoring,Moving,430.06,147,16,374,4.6,11,1,0,0,1,none,0
a05c64a2-e82f-4850-89e2-047a0762a62d,Electrical repair,Delivery,211.86,162,7,719,3.6,56,1,0,0,1,none,0
28399e3d-2cb0-4c78-a0c9-3faf52896415,Need help moving furniture,Cleaning,116.96,171,12,271,4.9,15,1,0,0,0,none,0
28896939-ffa5-4928-a4c8-a8a2fb69e4a5,Guaranteed income send $50 fee,IT Support,1080.19,44,2,2,0.2,0,0,1,0,3,reshipping,1
6af11967-8663-4c3c-a7b8-26ef87b09722,Math tutoring,Design,340.16,169,24,606,4.7,56,1,0,0,1,none,0
97e01beb-6c95-45fe-a18b-5c4ac5fce011,Need help moving furniture,Photography,329.9,287,6,537,4.9,50,0,1,0,1,none,0
02a29151-eae9-4f6a-bf32-1538f85e842b,Fix leaking tap,Gardening,482.41,170,7,441,3.7,79,0,0,0,1,none,0
d9a90ea9-b174-46fc-9b1d-dea4f5dd511e,Mystery shopper upfront fee required,Photography,1860.43,27,2,0,1.9,0,0,1,1,2,upfront_fee,1
4a4e842b-cd3d-4efe-b984-c40b7197cb5c,Fix leaking tap,Plumbing,256.98,198,12,497,4.4,44,1,0,0,1,none,0
29e55826-090f-4b2a-b40c-14c7281cad02,Event photography,Tutoring,94.0,201,6,81,4.8,12,1,1,0,1,none,0
47b6c535-ab61-43b2-8bfe-3310d3c4f6b0,Fix leaking tap,Tutoring,339.79,261,16,298,4.3,38,1,0,0,1,none,0
202ffaef-3fee-43be-8ce5-4c873740c887,Deliver package,Photography,399.78,251,8,37,4.0,74,1,1,0,1,none,0
64b087b6-6fc7-4913-a627-91eeb040f33d,Urgent wire transfer agent needed,Moving,1178.74,44,1,3,0.2,1,0,1,1,4,reshipping,1
cfd5caec-f418-4aa6-83de-f6a1a3658ffb,Easy money click ads all day,Photography,4319.81,74,3,2,0.2,1,0,1,1,2,reshipping,1
afec225e-5ba2-4d16-ac14-879a4d5abedc,Need help moving furniture,Moving,115.52,198,12,240,3.8,72,1,1,0,0,none,0
4e0eb8db-51a2-4155-82ad-37412e9b4ad9,Event photography,Cleaning,493.17,196,21,429,4.0,17,1,1,0,1,none,0
4b01f773-9345-4db8-8a04-258fdebb0195,Easy money click ads all day,Cleaning,3814.78,70,2,3,0.4,2,0,0,1,1,reshipping,1
f0f9fd72-5799-4959-b1e8-8da40a072b55,Deliver package,IT Support,203.54,145,17,269,3.9,14,1,1,0,0,none,0
88429f61-28d4-48b0-a0da-0b3238582eec,Guaranteed income send $50 fee,Cleaning,706.74,60,3,0,0.3,0,0,1,0,2,upfront_fee,1
c7a143db-d12c-456a-8589-084127877f64,Deliver package,Moving,365.19,257,14,705,4.5,35,1,0,0,1,none,0
e5b22f07-e7e8-4d57-90a7-aa035b254a56,Electrical repair,Plumbing,297.07,184,25,229,4.9,46,1,0,0,0,none,0
f7b716bb-94f8-4b9f-94c9-d473fabe50aa,Website bug fix,Cleaning,449.17,147,11,59,4.2,72,1,0,0,0,none,0
4bd29b0c-2f98-4478-941b-e0cbe2a0eba1,Need help moving furniture,Delivery,405.15,170,20,589,4.9,7,1,0,0,1,none,0
7b0825ce-85be-49ef-86a9-bc7311012b94,Garden trim needed,Gardening,289.48,231,11,704,4.7,11,1,0,0,0,none,0
420469cc-330e-4aea-a9d7-d4675eefa4dc,Logo design,IT Support,150.2,258,15,715,4.0,19,0,1,0,1,none,0
373fc606-b86a-4737-aaf1-080b6793ae7e,Home cleaning service,Moving,431.77,137,5,519,4.3,14,1,0,0,1,none,0
d8e1e8ab-1ab4-41b4-93e1-543065e0ef12,Urgent wire transfer agent needed,Cleaning,4321.31,61,0,2,2.3,2,0,1,1,4,reshipping,1
d53496a4-2e0c-4ca4-8bc9-e30a436df0bd,Guaranteed income send $50 fee,IT Support,2043.8,70,1,7,0.9,0,0,1,1,3,fake_job,1
5173f8d2-8be6-4f15-ba24-f492b4afa26f,Math tutoring,Tutoring,364.18,245,17,580,4.0,37,1,0,0,1,none,0
85ac1d72-bae9-46dc-af4b-202eee615d8c,Math tutoring,Design,408.5,119,3,353,4.8,10,1,0,0,1,none,0
910c046d-bf6b-48e2-b788-412704825b41,Mystery shopper upfront fee required,Design,1398.87,36,1,5,1.8,1,0,1,0,4,unrealistic_pay,1
7852e188-7fc3-42e6-946d-d6154d4dcb12,Home cleaning service,Cleaning,219.53,127,13,360,4.3,29,1,0,0,1,none,0
a8d716c3-2a93-479e-abe6-6615daf9c831,Fix leaking tap,Plumbing,439.65,245,17,540,3.9,52,1,0,0,0,none,0
9816bc93-2f07-4fa2-b108-993fe8de1bc4,Garden trim needed,IT Support,431.28,133,8,399,3.7,55,1,0,0,1,none,0
4c32af9a-16a6-4828-a216-4c66c4474910,Math tutoring,Electrical,358.91,120,19,223,4.8,26,1,0,0,1,none,0
699e67fa-a49a-4153-98bc-b59d04dac442,Event photography,IT Support,139.16,144,13,477,3.8,70,1,0,0,0,none,0
acad5a10-02f0-4397-8e4a-443ab513b633,Website bug fix,Electrical,223.04,102,12,297,3.8,42,1,0,0,0,none,0
73a27a78-249b-44ad-a7ae-a1d26327f956,Math tutoring,Gardening,452.15,129,12,34,4.9,47,0,0,0,1,none,0
b17457de-b50f-40ab-a057-a75077c29e46,EARN $500/DAY WORKING FROM HOME!!!,Electrical,2139.35,66,1,7,1.5,2,0,1,1,4,upfront_fee,1
25230db1-ee23-41ff-b349-17dcc80759ac,Guaranteed income send $50 fee,Electrical,4825.38,39,3,4,0.4,0,0,1,0,3,upfront_fee,1
b4103562-2ceb-47bf-9d19-d3ff3edfb0ff,Urgent wire transfer agent needed,Gardening,4822.64,26,0,3,1.3,0,0,1,1,2,reshipping,1
666b1494-1fc9-4ed8-9107-0f1bba181516,Deliver package,Gardening,43.78,194,21,507,4.6,27,1,1,0,1,none,0
052083c1-7556-4b3b-a389-1f733802c786,Re-ship luxury items earn $1000/week,Plumbing,1995.98,68,3,7,2.3,0,0,1,1,4,fake_job,1
5111b5dc-c549-4ca6-9446-1874394cbec0,Logo design,Delivery,418.33,206,12,311,4.0,49,1,0,0,0,none,0
3866daf4-a30d-4978-831f-db346e162276,Re-ship luxury items earn $1000/week,Photography,3675.5,55,0,1,0.2,2,0,1,0,2,reshipping,1
d009824f-ddf9-4112-ac0b-107e6955992b,Re-ship luxury items earn $1000/week,Moving,1237.04,34,0,6,1.9,0,0,0,1,2,upfront_fee,1
b38a5183-07c4-4494-8ee0-abf45b8bf1fa,Re-ship luxury items earn $1000/week,Gardening,3819.29,22,1,7,1.8,0,0,0,1,3,unrealistic_pay,1
f11d8a70-34f5-417f-a992-ea3ec02c16de,Need help moving furniture,Photography,109.97,255,18,153,4.6,25,1,0,1,0,none,0
007f5249-fc62-4026-8261-d2f24a0859b8,Fix leaking tap,Photography,85.9,292,3,647,3.6,54,1,0,0,0,none,0
02b1785f-bbc9-43a4-a114-d5355608a2ef,Home cleaning service,Delivery,387.15,186,6,542,4.6,73,1,1,0,1,none,0
cf8050c6-f5cc-4aa4-b2a1-b0f34af147ee,Need help moving furniture,IT Support,160.0,263,5,556,3.8,28,1,0,0,1,none,0
ed992192-0acd-4f5c-bcde-956cea94a815,Fix leaking tap,Delivery,141.65,130,16,396,4.5,6,1,0,0,0,none,0
866e9007-6226-4b61-957a-186d620abfea,Electrical repair,Plumbing,191.11,243,7,98,4.2,53,0,0,0,1,none,0
ad1fe6e7-0cba-4867-b74f-640183a33f03,Work from home unlimited earnings,Electrical,661.24,55,0,1,2.0,2,0,0,1,4,unrealistic_pay,1
2dbe7f38-9397-4432-b13c-b2f1cf077af7,Work from home unlimited earnings,IT Support,2540.35,73,2,2,0.9,0,0,0,0,1,upfront_fee,1
7c784a29-1508-4d6e-aedc-f976975c8d9c,Logo design,Delivery,270.45,161,21,519,4.5,40,1,0,0,1,none,0
0d854638-1552-4e71-9207-d7d80688212a,Guaranteed income send $50 fee,IT Support,4854.63,64,3,2,1.5,0,0,1,0,2,fake_job,1
a8422aed-55e1-4aa7-b8b2-17228eb47873,Fix leaking tap,Electrical,253.69,228,4,405,4.1,52,0,0,0,1,none,0
63a58ce7-4b33-42f1-a418-3029a28ed574,Home cleaning service,Gardening,80.27,144,21,592,4.7,31,1,1,0,1,none,0
0be76ddb-e52e-4e3d-9510-beb0dc4d5a7b,Math tutoring,IT Support,392.32,296,4,237,4.0,31,1,0,0,1,none,0
71f276ce-781c-4444-9f12-0df430b3dd7d,Math tutoring,Photography,58.95,266,23,109,4.3,61,1,0,0,1,none,0
d807e271-7a8f-42f2-a60c-74b5a1aca2ba,Electrical repair,Electrical,449.2,177,20,171,3.7,20,1,0,0,0,none,0
bbbf7af3-e504-4e9b-8030-8aa05e11ff57,Electrical repair,Design,206.86,261,14,572,3.8,41,1,0,0,0,none,0
a271b10b-5166-4070-bd23-6cbfe7ace868,Logo design,Delivery,490.91,268,5,352,3.8,15,1,1,0,1,none,0
615961d2-d8f2-4ff2-bd2a-5f6b606ef382,Need help moving furniture,IT Support,443.99,111,6,79,4.9,14,1,0,0,1,none,0
f6ca22ec-e3e3-4014-9d20-1d0e6867142f,Deliver package,Electrical,29.84,211,17,464,3.6,37,1,0,0,1,none,0
50a47f4c-320d-4b7b-83e4-af2e647d3c0e,Guaranteed income send $50 fee,Design,2248.88,45,0,5,0.9,1,0,0,0,3,fake_job,1
bbcd33bf-741d-4137-b681-f3d8c4789b24,Need help moving furniture,Cleaning,376.47,238,22,185,3.6,80,1,0,0,1,none,0
dfd9adc0-5b51-4253-8e2c-4bff3b1fae57,Event photography,IT Support,263.86,187,8,438,4.4,46,1,0,0,1,none,0
2bb1ee13-d00a-4eee-a5e5-066a54662202,Garden trim needed,IT Support,171.7,254,8,708,4.5,55,0,0,0,0,none,0
56cb12dd-65ee-4ee5-9941-224642604c1a,Website bug fix,Moving,180.1,244,3,56,4.7,32,1,1,0,0,none,0
5e383d1b-3ded-4526-a1bf-d2eca5b4ff99,Home cleaning service,IT Support,266.36,105,19,546,4.8,55,1,1,0,0,none,0
60d7af0d-f40e-448a-bc25-59d1d8934cc1,Data entry job send bank details,Moving,3112.65,36,0,1,1.5,1,0,1,0,1,reshipping,1
2b6e0390-18e4-44b0-8a09-5a855963d124,Data entry job send bank details,Moving,4434.91,76,2,1,1.6,1,1,1,0,1,reshipping,1
c7fd4c84-8cfe-4450-ac54-92310850addd,Need help moving furniture,Gardening,406.99,120,15,228,4.2,10,0,0,0,1,none,0
662731d1-8ad6-4782-a35a-7f2551bb05e9,Event photography,Plumbing,485.38,249,3,530,4.8,65,1,0,0,1,none,0
3c4ef904-730c-4282-a643-74a5bfa28ab1,Home cleaning service,Gardening,411.98,235,25,341,4.9,43,1,0,0,1,none,0
53266741-625a-4740-b6c6-e9937f94d78f,Electrical repair,Photography,315.86,116,11,674,3.9,39,0,0,0,1,none,0
362c7243-a228-40bd-ba65-5d67244b05f5,Logo design,Electrical,316.31,251,23,221,3.9,61,1,0,0,0,none,0
cdf336df-8356-4ab0-8887-85f03d554e26,Website bug fix,IT Support,215.07,292,16,73,4.8,55,1,0,0,1,none,0
8e61cc47-9b64-47ee-a138-ce41c8203d9f,Garden trim needed,Electrical,110.62,117,18,725,4.1,6,0,0,0,1,none,0
add88309-1362-4e52-8dd3-ecf8bf79c0be,Electrical repair,Moving,463.95,257,8,705,4.7,12,1,0,0,0,none,0
d1fbe11f-7434-49b7-9832-c16c19df5588,Website bug fix,Delivery,223.12,124,13,463,3.6,72,1,1,0,1,none,0
2df9add6-64f9-4767-b192-7d9c79217041,Fix leaking tap,Moving,370.61,142,4,238,4.3,34,1,0,0,1,none,0
eb8a6850-8267-4d97-a51c-6b238ec3eeac,Data entry job send bank details,Plumbing,2807.67,51,3,1,2.0,2,0,0,0,3,unrealistic_pay,1
a34fde2c-cd1f-4432-bd86-85b336da8189,Guaranteed income send $50 fee,Tutoring,3795.98,53,2,5,0.4,0,0,0,0,2,upfront_fee,1
260dda6f-08e0-4511-973a-6dd997d80ad2,Event photography,Moving,282.64,117,18,36,4.2,44,1,1,0,0,none,0
fe58e725-8bc1-4ec0-861a-970e730a0cbe,Easy money click ads all day,Moving,3741.41,51,1,0,1.3,0,0,1,0,4,upfront_fee,1
0a842db2-cd00-4762-b2ec-3c4bce2dfd1d,Urgent wire transfer agent needed,IT Support,2718.73,24,2,7,1.4,1,0,1,0,1,unrealistic_pay,1
c97ec87e-c763-4738-a1d4-1170cbac8404,Garden trim needed,Electrical,181.98,175,3,585,3.9,42,1,1,0,0,none,0
7a91daa2-bb89-4e5e-b49e-78243e640ccc,Logo design,Design,421.46,157,7,520,4.4,70,0,0,0,0,none,0
9133cc23-2e55-4015-8445-e50deb2b4d21,Event photography,Moving,482.19,212,5,142,4.8,77,1,1,0,0,none,0
64deafe5-4d6d-42bc-9b03-fad92ca2b850,Work from home unlimited earnings,Tutoring,4525.87,44,2,2,1.2,1,0,0,1,1,reshipping,1
38b94a31-c577-460f-8f07-bcac9230e06d,Garden trim needed,Moving,148.54,152,20,694,3.8,62,1,0,0,0,none,0
9eaa78bd-9570-4afe-a044-c18a414bb07c,Fix leaking tap,Delivery,136.71,183,18,637,4.2,10,1,0,0,1,none,0
7debaf85-ac3a-4822-a17e-c17ef9a8031b,Need help moving furniture,Tutoring,384.34,122,18,288,4.3,15,1,0,0,0,none,0
d72e8352-e2d9-4ad5-8ac1-e6c656d6f080,Math tutoring,Plumbing,194.97,160,13,583,4.0,22,1,0,0,0,none,0
02ad7b8f-772c-4fc3-9f2d-fc0b2b3f7290,Re-ship luxury items earn $1000/week,Tutoring,2858.31,59,1,5,0.9,1,0,0,0,1,unrealistic_pay,1
25fa2446-a926-4b71-aaca-ff8614adbaf6,Mystery shopper upfront fee required,Design,1187.37,39,2,7,1.4,0,0,1,0,2,upfront_fee,1
8f6b85da-78ec-49df-a464-fd9489f9e3d4,Math tutoring,IT Support,445.72,126,10,261,3.9,43,1,0,0,1,none,0
13206378-1f6d-40ac-a015-cf269943fca5,Mystery shopper upfront fee required,Tutoring,2183.54,49,1,5,2.5,1,0,1,0,1,upfront_fee,1
892aa8b1-6139-4af9-b2a1-1e4e9659db64,Home cleaning service,Plumbing,302.65,248,14,628,4.4,56,1,1,0,0,none,0
f7afc70e-3620-491c-9f9a-b162d5102dec,Website bug fix,Tutoring,409.84,300,19,81,3.7,77,0,0,0,0,none,0
03a5743e-0072-4a3d-b463-a97ec57ac489,Website bug fix,Plumbing,338.84,202,23,131,4.9,69,1,0,0,0,none,0
ebc82158-e542-468a-a005-fd490ca7c4ac,Math tutoring,Plumbing,245.93,175,22,61,3.7,10,1,0,0,0,none,0
01ef22ab-4d5c-43b4-88ab-0478418f34f4,EARN $500/DAY WORKING FROM HOME!!!,IT Support,1232.81,23,1,5,1.2,2,0,1,1,4,unrealistic_pay,1
499b964d-01e8-4e6e-b8ba-7d914b9937f4,Need help moving furniture,Gardening,420.71,221,13,323,4.3,15,1,0,0,0,none,0
9fdfbbc4-98e4-4c31-a1d6-c64863e355a5,Garden trim needed,Cleaning,333.14,268,25,507,4.9,23,1,0,0,1,none,0
0561e5a8-9b47-4e0a-9bb0-29a9efe28ab7,Easy money click ads all day,Delivery,2221.44,22,3,3,0.5,1,0,0,0,2,fake_job,1
2d4fbf5a-0b6d-41b0-84f0-8fff418852c4,Deliver package,IT Support,320.95,190,6,78,4.6,20,1,0,1,1,none,0
8c699841-ff1f-4f95-b7c7-c4668ddec2ff,Easy money click ads all day,Electrical,1325.7,49,1,1,1.1,2,1,1,1,1,fake_job,1
c3d6864b-80c7-4e5e-bd4a-252ca05497bd,Website bug fix,Photography,475.89,297,6,698,4.3,24,1,0,0,1,none,0
4662ca5b-9265-47f5-8160-915cd5c0af3e,Fix leaking tap,Tutoring,146.48,109,12,242,4.8,12,1,0,0,1,none,0
e8c01265-e2fb-497b-acd2-db780f7b1017,Fix leaking tap,Tutoring,177.34,187,6,553,4.3,7,0,0,0,0,none,0
33d613ab-9fcf-47bf-b0eb-455643c85ae8,Math tutoring,Design,383.75,103,18,699,4.3,24,0,0,0,0,none,0
7ffc6253-bacd-46e2-a42c-0ef5ccc1e990,Electrical repair,Design,55.76,128,18,643,4.2,11,1,0,0,0,none,0
56eaff8d-542f-4dc1-aa96-6ab2738212f3,Electrical repair,Moving,210.83,230,9,175,4.8,33,1,0,0,0,none,0
e4f95778-91aa-410b-a9d7-b12ef010589c,Electrical repair,Photography,105.4,258,25,107,3.8,16,1,0,0,1,none,0
f5af8e92-2b0d-4515-bef8-60381512a85b,Fix leaking tap,Design,358.14,107,10,569,3.9,28,1,0,0,0,none,0
ab602516-5080-4c7e-852a-9c3775fd8c61,Electrical repair,Moving,329.26,110,18,50,3.6,15,1,0,0,1,none,0
82dc1d8d-4b40-45c8-83dc-4a4aa7dc2bcc,Garden trim needed,Electrical,137.57,112,3,641,4.7,80,1,0,0,0,none,0
8de0eb1e-d3c4-4eb3-b0ae-8cc66e76f1f9,Guaranteed income send $50 fee,Electrical,1761.35,70,3,5,0.3,2,0,0,1,1,reshipping,1
9acf8f1e-4a64-4cbc-9283-13d3d2895e51,Event photography,Photography,464.33,221,9,348,4.7,15,1,0,0,0,none,0
f46bace7-f085-498d-af15-e658b800bf8a,Data entry job send bank details,Tutoring,1298.42,63,0,2,2.4,2,0,1,1,3,upfront_fee,1
75de91d0-724f-47a7-96c5-5d01f52d6c62,Re-ship luxury items earn $1000/week,Delivery,3751.91,27,1,2,1.0,1,0,1,1,2,reshipping,1
28edcc5d-7ca5-4d24-b7c8-82f13538c5b8,Event photography,Electrical,72.96,194,21,326,3.6,24,1,0,0,1,none,0
7cb99780-19f5-448b-bc53-5e932f1e6bf8,Need help moving furniture,Moving,476.17,165,23,111,4.8,60,0,0,0,1,none,0
387120a9-0719-4f04-9da1-f7d1186ab24f,Electrical repair,Delivery,30.18,111,6,587,3.9,70,0,0,1,0,none,0
2f4a7400-3c6a-4048-a3f1-5b762fc2286e,Re-ship luxury items earn $1000/week,Gardening,3630.32,65,1,6,2.3,2,0,1,1,3,unrealistic_pay,1
0e5ffa45-3617-47ed-b532-73aa4ae98118,Garden trim needed,Tutoring,89.19,241,16,278,3.8,33,1,1,0,0,none,0
2dcbd153-3a9b-4ade-8e9a-17a2fd209a93,Event photography,Cleaning,258.39,248,9,576,4.5,41,1,0,0,1,none,0
8c9af950-1938-419f-8249-0e5b61e4d9d7,Deliver package,Cleaning,96.95,150,18,711,5.0,20,1,0,0,0,none,0
83ea8689-7c35-4a83-9b65-0d33bbc04e59,Fix leaking tap,Photography,388.43,219,9,330,4.5,67,1,0,0,0,none,0
d92cac69-7290-4325-ab96-442f7ca73b2c,Event photography,Tutoring,407.37,117,25,300,3.7,60,1,0,0,0,none,0
5d5ad2fe-0f3d-482c-ae24-f9107db36b21,Logo design,IT Support,392.79,126,7,318,3.8,16,1,0,0,0,none,0
ad015c64-4cad-4377-9cbe-c14b7aca73a9,Work from home unlimited earnings,Moving,3721.84,47,2,6,0.9,1,0,1,1,1,upfront_fee,1
cf948d9c-9dea-4017-83f0-6fe25ea8608e,Fix leaking tap,Moving,232.83,170,22,233,4.5,57,1,0,0,0,none,0
869a5c9a-5575-4a1d-8b12-bc167dd2a4fe,Logo design,Design,177.66,277,7,691,4.9,65,1,1,0,1,none,0
323b4a02-8266-4c69-9af7-67764153784f,Urgent wire transfer agent needed,Gardening,1546.97,58,0,3,1.8,2,0,1,1,1,upfront_fee,1
4aedec9a-f69d-4686-930e-a40d73009a80,Logo design,Photography,263.62,292,4,700,4.2,50,0,0,0,1,none,0
4850cd35-f1bd-400d-8999-59a59cbb7636,Mystery shopper upfront fee required,IT Support,738.81,27,1,7,1.2,0,0,1,0,3,upfront_fee,1
c8858302-6b16-4304-81a7-d7b51b97768a,Need help moving furniture,Electrical,430.31,285,5,115,4.9,69,1,0,0,0,none,0
e0a4aa28-458c-4059-8f23-f2347efe0fd8,Need help moving furniture,Photography,26.04,183,15,343,3.5,77,1,0,0,0,none,0
9459cf46-0f99-41e2-99b1-6a117f9ac073,Fix leaking tap,Gardening,468.58,240,14,79,4.8,42,0,0,0,0,none,0
73c9a728-ba37-4ebc-a03d-7d476917908a,Re-ship luxury items earn $1000/week,Delivery,4494.17,48,0,1,0.7,1,1,0,1,2,unrealistic_pay,1
25637cae-df9b-471c-911c-b0f4ebf403a4,Math tutoring,Photography,402.81,166,11,726,4.5,68,1,0,0,0,none,0
0d134237-7d4d-4685-9c35-866c5cce87f6,Home cleaning service,Design,432.97,197,21,81,3.7,16,1,0,0,1,none,0
8114b877-ce84-411e-8eeb-d32baa10bc9c,Electrical repair,IT Support,259.46,285,15,82,4.9,43,1,0,0,0,none,0
f76af15d-a2c8-4608-ae2b-4a782c48b4c1,Garden trim needed,Delivery,182.05,105,20,363,3.6,59,1,0,0,1,none,0
905fe486-b13a-47f1-a189-49d0cdbe9c97,Garden trim needed,Delivery,37.75,185,15,159,4.3,74,1,1,0,1,none,0
8ffab9f6-9911-46d7-af4d-6439ca29c12b,Electrical repair,Tutoring,45.55,138,4,265,3.8,65,1,0,0,1,none,0
7babd9ed-8875-4a4c-84a7-6993bf4cad78,Need help moving furniture,Delivery,165.34,222,11,699,4.8,70,1,0,0,0,none,0
d8683cff-3755-46b8-9671-b633ff0defaf,Math tutoring,Moving,430.84,170,5,666,4.8,57,0,0,0,1,none,0
5e8d8246-93ec-4436-a151-60f59ba1ba2e,Home cleaning service,Plumbing,477.95,247,3,348,3.6,73,1,0,0,1,none,0
f42546f0-7cb2-4378-b198-86d056604311,Electrical repair,Design,177.49,284,11,35,3.6,67,1,0,0,0,none,0
cebd544a-3908-459e-8ce2-2107deb4bea9,Easy money click ads all day,Cleaning,1699.27,45,0,7,0.5,1,0,0,1,2,reshipping,1
f75d19c0-4b51-460f-bf9d-8512b1dcb040,Home cleaning service,Cleaning,353.08,299,14,270,3.9,49,1,0,0,0,none,0
a29730b7-2d86-4e89-82ec-ab60c5cf169d,Logo design,Cleaning,55.13,277,24,502,4.1,56,0,0,1,0,none,0
622e6295-f0e6-427a-80d2-6f7513cc2f8a,Need help moving furniture,Gardening,124.25,241,8,705,4.1,71,1,0,1,0,none,0
