user_id,account_age_days,tasks_posted,tasks_completed,completion_rate,avg_rating,profile_completeness_pct,email_verified,phone_verified,id_verified,logins_last_7_days,distinct_device_count,ip_change_frequency,times_reported,fraud_type,is_fraud
49987caa-76f5-4f23-95db-9f68e2bf7258,5,1,0,0.0,2.2,38,0,0,1,1,9,0.618,4,stolen_identity,1
9dc39734-5864-4184-9408-50b204f89913,312,89,3,0.034,4.6,78,1,1,1,20,1,0.123,0,none,0
0bfc1faa-884c-4e96-bf96-9045c46a3220,149,50,13,0.26,4.5,77,1,1,1,23,2,0.077,1,none,0
4cf33dc5-fa0a-432a-a638-a2843d8d1a98,354,58,37,0.638,4.3,86,1,1,0,7,1,0.093,1,none,0
453dcf3c-683c-4f9d-91b0-780b6e28967d,939,17,12,0.706,3.9,90,1,0,0,28,1,0.026,1,none,0
821f755d-976c-47d4-ab1c-96c346a02775,183,72,59,0.819,4.1,95,1,0,1,5,1,0.093,0,none,0
eadaf640-d462-4434-b31e-ebcadefd4315,584,87,7,0.08,4.0,87,1,1,0,19,2,0.137,0,none,0
8c5a3858-6f74-4101-aa54-d4a707494e27,132,65,10,0.154,4.3,87,1,1,0,17,2,0.054,1,none,0
eafafd6c-931b-4ddc-b4d8-6ac6250fe881,284,66,37,0.561,4.4,78,1,1,1,19,1,0.014,1,none,0
1a92eb2e-567f-4db1-b4bd-30a7d9f62b91,424,53,23,0.434,3.8,78,1,0,1,12,1,0.093,0,none,0
52a4f0b4-c753-491f-86c4-03ddacc588cd,424,46,34,0.739,3.8,66,1,1,1,11,1,0.14,0,none,0
97437739-4927-404f-9a61-945467c520f7,0,0,0,0.0,2.1,33,0,0,0,1,4,0.824,5,fake_profile,1
5f8598c2-d02b-4d00-9218-8615d220af9b,439,51,5,0.098,3.9,67,1,1,0,13,1,0.113,1,none,0
984b2697-2599-47e8-8531-bb38dd5602eb,743,13,10,0.769,4.3,79,1,0,1,25,2,0.142,1,none,0
a3173957-fda3-4937-bd5f-0f0006f89812,58,20,16,0.8,4.6,81,0,0,0,23,2,0.12,1,none,0
680ff961-7c64-479e-b57e-35351e64b59c,374,18,8,0.444,4.1,70,1,0,1,7,2,0.014,0,none,0
b4eaa7ce-b8f2-4e46-b5b4-a13a1cc2b7df,443,100,13,0.13,4.4,95,1,1,1,13,1,0.128,0,none,0
6ee50b8f-386c-4787-ab2e-6f11bf888617,317,3,2,0.667,4.3,78,1,1,0,8,1,0.04,1,none,0
ac7fad85-b58e-4726-af14-539b0deec9ea,88,64,23,0.359,4.0,80,1,0,0,3,2,0.046,0,none,0
1139a268-8054-4cfe-8944-a157fc55d568,475,37,14,0.378,3.5,82,1,0,1,24,2,0.108,0,none,0
a1332206-df8a-4222-b347-987f3b6112fb,841,89,86,0.966,4.7,97,1,0,1,26,2,0.079,0,none,0
1007de77-0655-433d-83ff-c949f88a707d,872,7,5,0.714,5.0,96,1,1,1,16,2,0.1,1,none,0
13f1a0f8-6250-4d1e-bd96-5d056dd1b008,1,3,2,0.667,2.5,27,0,0,0,2,5,0.878,10,bot_account,1
ff9405b7-e349-4791-a6fa-1c6f552fb000,513,93,32,0.344,3.6,85,1,1,0,15,1,0.044,0,none,0
1558e1dc-3466-453e-954e-034762129791,7,1,1,1.0,0.6,34,1,0,0,1,5,0.723,7,fake_profile,1
d7f4c819-f128-4acb-856f-a2912d2c1175,147,26,11,0.423,4.1,80,1,0,1,28,2,0.107,0,none,0
a74fa688-ccc8-40c5-9055-69cde93c4b31,746,43,2,0.047,3.9,98,1,1,0,21,2,0.121,0,none,0
d2c26796-f17d-44f7-af7a-ccb7106cfc15,271,52,45,0.865,3.8,84,1,1,1,6,2,0.098,0,none,0
cb04fb9b-cff1-4cde-bbda-58a02bc5e819,926,91,36,0.396,3.9,94,1,0,1,22,2,0.092,0,none,0
08778c67-4faa-43be-8339-ab0a4e8ea0fc,762,32,24,0.75,5.0,84,1,1,1,22,1,0.024,1,none,0
2bf25aea-cfb1-409d-835e-c47032f67b6b,167,100,87,0.87,4.0,95,1,0,0,5,2,0.011,0,none,0
ba39a6ea-5492-4f11-8bc4-4d9c47b37ada,199,55,48,0.873,3.7,99,1,1,0,15,2,0.005,1,none,0
e9f723d3-ad9b-4b51-98d8-d5c6e91cc21d,725,83,35,0.422,3.9,83,1,1,0,12,2,0.079,1,none,0
0756c9f0-2d35-4190-9ae2-0ace9954dc59,2,3,2,0.667,0.2,20,1,0,0,1,8,0.728,1,stolen_identity,1
70a3d19c-67eb-49e0-ac87-7d4c17f16d11,491,28,26,0.929,4.9,66,0,1,0,21,1,0.134,0,none,0
0efbb40d-9089-4fb3-b180-6110456098a1,2,2,0,0.0,0.4,22,0,0,0,2,3,0.786,6,bot_account,1
ac2c3466-9011-4015-a99f-747652cb8889,908,65,31,0.477,4.5,95,1,1,1,16,2,0.081,1,none,0
5796f26b-96b2-4ff1-accc-e7b824d31035,250,97,24,0.247,4.1,75,1,1,1,24,1,0.036,1,none,0
36e4dfa9-e03d-4407-9079-ea50b5e8b90e,950,95,38,0.4,4.8,99,1,1,1,18,1,0.127,0,none,0
2f77e7e5-b7ad-4f29-a855-c94433407a31,6,3,2,0.667,1.4,19,0,1,0,1,3,0.817,7,stolen_identity,1
e89c534a-9406-47bd-9858-70cfa3db5110,3,1,2,2.0,2.1,33,0,0,0,1,5,0.845,10,bot_account,1
a4c4f5db-7ab8-403d-9df9-faceda39f0ba,112,28,21,0.75,4.3,68,1,1,0,4,1,0.108,1,none,0
94cfe4f4-645e-4f8b-af63-4f0ecdcac7c0,619,98,35,0.357,3.6,83,1,1,1,18,1,0.144,0,none,0
ff2381f4-4043-438d-a09d-d628cf2c45a9,130,59,22,0.373,4.9,78,1,0,1,26,1,0.141,1,none,0
21f885d1-d799-4698-a45c-54b44ebf4f33,446,1,1,1.0,4.0,81,1,1,1,19,1,0.144,1,none,0
98d5c28d-c8e8-4fc3-8e6c-bd9ebcd0c472,349,23,14,0.609,4.6,74,1,1,1,5,2,0.016,0,none,0
4268b4b2-e859-4939-aa6b-fbb5cbf9472d,765,25,20,0.8,4.2,77,0,1,1,4,1,0.122,1,none,0
e7901976-e097-4da8-ac0a-f8a80d50e2cc,539,85,36,0.424,5.0,99,1,0,0,30,1,0.108,0,none,0
01541fbc-df4d-4c54-8f12-b1d2b164452b,347,100,38,0.38,4.1,97,1,0,0,8,1,0.146,0,none,0
89c65f10-ffbe-4d1e-9b09-36598be6c820,449,35,24,0.686,4.8,87,1,0,1,22,2,0.051,0,none,0
27c07106-4a0d-42fb-9e1c-13f7c8c595ca,957,40,5,0.125,4.2,92,1,1,1,13,2,0.096,1,none,0
758c99c0-f63c-4118-a631-2f07b37e19d6,6,2,2,1.0,0.8,18,1,0,0,0,9,0.764,5,fake_profile,1
9a11e05e-b23a-45c8-8d5b-78e52313da5a,327,48,21,0.438,4.9,81,1,1,1,30,1,0.039,0,none,0
15346aac-ca58-4a6c-b29c-f45fff0b059f,716,65,61,0.938,4.1,66,1,1,0,18,2,0.092,1,none,0
f84613b7-fc8c-40c0-8652-de19dd5bcbfc,157,40,39,0.975,4.1,68,1,1,1,9,1,0.039,1,none,0
c9680b1c-6ffe-4e67-a9a4-dfc83c6e31a2,153,88,49,0.557,3.8,92,1,1,1,17,2,0.013,0,none,0
0c134017-2bb9-4aa7-9e0e-f8364bd7f090,283,1,1,1.0,4.3,76,1,1,1,14,2,0.145,1,none,0
eb2b0790-aa11-4166-b6fa-8b2dfd28312e,563,33,24,0.727,4.2,69,1,1,0,25,1,0.031,0,none,0
62358de7-895e-498e-a512-adc97d30d27d,5,1,2,2.0,2.5,28,1,0,0,0,7,0.582,5,stolen_identity,1
aaa65795-aa87-4887-b66d-dd45ec163d16,752,51,13,0.255,4.3,72,1,1,0,28,1,0.133,0,none,0
078bd519-d995-401e-b774-16915e41aeaa,284,62,14,0.226,3.8,65,1,1,1,6,2,0.1,0,none,0
507796a9-b722-4a9d-a08e-4eb18b24846f,62,66,36,0.545,4.0,71,1,1,1,10,2,0.001,1,none,0
7959c70e-f7f7-4c66-8d86-0f00d8e450d1,912,2,2,1.0,4.1,92,1,1,0,29,1,0.141,1,none,0
b32da2cc-5709-41e4-9709-7431e89eb5c7,709,3,2,0.667,3.9,69,1,0,1,21,2,0.125,0,none,0
e44390f8-2f21-41ab-a79e-8157f1fbd5f6,696,33,1,0.03,4.3,72,1,0,1,19,1,0.015,1,none,0
8be8661b-921d-4af1-9a7e-ab97e06c2fd7,788,24,12,0.5,4.1,75,1,1,0,17,1,0.069,1,none,0
0d0fd029-e65f-4988-8386-ddc2967d58e1,521,70,51,0.729,3.6,89,1,0,0,30,2,0.041,1,none,0
6724b6a0-9c2e-41ae-905b-2424616c28d5,537,23,1,0.043,4.7,70,1,1,1,14,1,0.122,0,none,0
274bb343-2516-4285-ba4e-4b046a85223a,524,45,16,0.356,3.6,81,1,1,0,22,2,0.142,1,none,0
5d035c1b-d3fb-463f-9621-33451eca9e34,56,68,10,0.147,4.4,86,1,1,0,20,1,0.031,0,none,0
827386be-8aaf-4ca2-92d9-67e23fe5c830,817,71,18,0.254,4.3,96,1,1,1,24,2,0.123,0,none,0
a64e4969-fc72-41b6-9493-ea55c2acceef,0,0,1,1.0,0.9,31,0,0,0,0,3,0.92,4,bot_account,1
b62ac839-0783-4b34-8740-9cdf09bda86c,332,7,6,0.857,4.7,77,1,1,0,5,2,0.059,1,none,0
9555acb6-b534-46bb-b635-0a08bd40913b,2,1,1,1.0,2.5,18,0,0,0,0,5,0.705,8,bot_account,1
eacbdc38-fc3b-42af-b597-f004928ecb12,195,3,1,0.333,4.5,95,1,0,1,25,2,0.024,1,none,0
02b91b4d-da29-4cd2-b8c2-e150816d2e9e,378,81,57,0.704,4.1,76,1,1,0,8,2,0.147,0,none,0
8aef0c00-a2a4-4ef5-b8e1-e1f15ddd7a79,170,2,2,1.0,3.6,85,1,1,0,4,2,0.058,0,none,0
7cfb38c0-6be5-4e2a-8869-d7ba75ad08b8,585,7,4,0.571,4.0,83,1,1,0,20,2,0.123,0,none,0
79fa1fe5-125b-4041-afdc-904833385c60,532,84,71,0.845,3.9,67,1,1,1,7,2,0.025,1,none,0
38ceed2f-6d90-4589-af88-3893f3554d2c,243,95,63,0.663,4.2,80,1,0,0,12,2,0.127,1,none,0
ac830797-b692-40a3-9bee-3bc125db8950,4,1,0,0.0,1.0,32,0,0,0,2,10,0.663,5,fake_profile,1
a9e38dda-4b7b-49e6-966f-7cb80f119190,103,9,8,0.889,4.6,93,1,1,0,29,1,0.109,1,none,0
519834ef-6af1-4411-990e-8ac2ab6c2828,713,32,28,0.875,4.6,73,1,1,0,24,2,0.05,1,none,0
6d9f9b86-7f87-4d14-aa0e-7a9cb1b4e4f3,43,93,42,0.452,4.2,97,1,1,1,3,2,0.006,0,none,0
b31a288c-cd39-4084-b59b-35a60aafd25e,674,99,79,0.798,4.5,86,1,1,0,24,2,0.095,1,none,0
bfd7783d-4ca0-4c15-b4ce-eba55ba445c0,397,63,29,0.46,4.2,83,1,1,1,26,2,0.082,1,none,0
7cca6c8c-bcab-47c0-812e-1b57fe2d8f37,546,24,20,0.833,4.5,90,1,1,1,30,1,0.068,1,none,0
73570693-de5b-4ba2-af78-aafaadb89f71,831,98,85,0.867,4.5,77,1,1,0,21,1,0.077,0,none,0
aef9216c-9858-4e5b-ab4f-0fa096b52e5a,6,1,0,0.0,1.1,31,0,0,0,0,7,0.601,8,stolen_identity,1
bb6e6652-2e55-4f9f-9fcb-7fa2d943bd42,230,57,56,0.982,3.7,81,1,1,0,14,2,0.009,0,none,0
0cbea1f4-82ae-4d0c-819e-ebd862dfa721,306,72,24,0.333,3.7,95,1,1,1,13,1,0.019,0,none,0
d9a920f0-5cc4-46c1-9a8a-d027bd7c2e92,2,2,2,1.0,0.4,33,0,1,0,2,3,0.522,5,fake_profile,1
d6d132ac-7912-4969-94a9-cf0a2b81f15b,763,53,2,0.038,4.9,82,1,1,0,11,2,0.008,0,none,0
f46d1a90-c270-4ffc-bedb-511abb522482,41,5,2,0.4,3.7,73,1,1,0,15,1,0.127,1,none,0
3981f26c-d83d-4c19-b424-242b7da09911,726,66,57,0.864,4.3,75,1,1,0,8,1,0.088,1,none,0
4d107f7b-9437-4610-bb7f-f6fe1ecca10a,4,1,2,2.0,1.2,18,0,0,0,0,9,0.627,3,stolen_identity,1
4391c374-de6a-480f-a6e2-ea26a939de6d,623,96,65,0.677,4.6,86,1,1,1,23,1,0.006,0,none,0
dbe328cc-1da6-444e-98da-ec907f51eecf,0,1,0,0.0,0.4,30,0,0,0,1,5,0.583,8,stolen_identity,1
a9c10c9a-7466-4481-bbae-688ed8dd9b83,856,34,9,0.265,3.6,83,1,0,0,29,2,0.084,1,none,0
5a282302-f623-4c36-ac4d-aa0fba4d2018,58,49,6,0.122,4.8,67,1,1,0,5,2,0.111,0,none,0
fc6363b0-7b19-4e9c-b11b-4424cc2d3edd,598,25,12,0.48,4.5,97,1,1,1,8,2,0.052,0,none,0
021cc5bf-0a19-4ed2-816e-bf818628e08a,3,3,1,0.333,1.0,13,0,0,0,2,9,0.877,2,stolen_identity,1
181372c3-4928-438e-a61f-92f1d1fa743a,502,52,24,0.462,4.3,91,0,1,1,23,1,0.005,1,none,0
8fffbd4a-5a8f-4e51-994f-89270e478282,98,91,37,0.407,4.8,77,1,0,1,5,1,0.15,1,none,0
3fd67f04-97d3-4b0f-bf8e-466a92edeb92,759,51,18,0.353,4.9,78,1,1,0,19,2,0.009,1,none,0
1488034e-6653-4940-8874-b5f90518978e,758,67,50,0.746,4.9,89,1,1,1,18,2,0.096,0,none,0
3d2a641f-d88b-448a-a35c-32f2d44e8aeb,373,13,4,0.308,4.5,81,1,0,0,3,1,0.101,0,none,0
489c3b34-2303-4a06-9fe4-071f64659ac9,599,2,2,1.0,4.3,85,1,1,1,23,1,0.051,0,none,0
bae6bd60-db21-4ac7-ac32-34fd372f9fea,606,30,30,1.0,5.0,72,1,1,1,17,1,0.111,1,none,0
7e888d7b-6737-448b-b8e0-7e03418ac9c9,627,56,5,0.089,3.6,89,1,1,1,25,2,0.097,1,none,0
c447101b-2992-4678-bc13-dc1d93528074,306,82,61,0.744,4.7,89,1,1,1,10,1,0.032,1,none,0
a0f6d13c-a841-427e-a67e-453a1c85e01f,660,58,45,0.776,4.3,66,1,1,1,3,1,0.104,0,none,0
df4095ac-2766-4c1a-a42b-38d31e221957,625,82,72,0.878,4.8,95,1,1,0,14,2,0.033,0,none,0
db302e13-86ff-44db-8220-f5947eded766,365,63,15,0.238,4.5,83,1,1,1,29,2,0.089,0,none,0
dd0905bd-1ae1-436b-9868-ede425c86f9c,5,2,2,1.0,2.4,19,0,0,1,2,7,0.891,8,fake_profile,1
4968d281-ba9d-41a0-b11f-0107572af6c0,5,1,0,0.0,0.2,19,0,0,0,2,9,0.662,7,fake_profile,1
49c75bc1-2f8b-4757-9383-2f055d01bbb2,969,34,24,0.706,4.1,91,1,1,1,4,2,0.007,0,none,0
3d61bd79-ca92-493f-87cb-559a8d26ac3d,6,2,0,0.0,0.7,28,0,1,0,0,8,0.691,9,bot_account,1
26b6d163-f076-474a-9f28-33949179a3df,366,12,1,0.083,4.4,97,1,0,0,29,1,0.12,0,none,0
db35db1e-1566-4ce0-9d21-c883993bb09e,5,1,2,2.0,1.8,40,1,0,0,2,8,0.7,4,bot_account,1
7dc537a9-4363-4d7a-8f95-41c276160980,740,34,20,0.588,3.6,80,1,0,1,11,2,0.054,0,none,0
6bc4e0fe-51b5-4d1f-bf75-f4d742f34ae7,331,87,39,0.448,4.8,92,1,1,1,18,2,0.084,1,none,0
8c0306f1-cb54-4957-9b16-74b94a1d5e19,534,31,18,0.581,3.7,83,1,0,1,20,2,0.11,1,none,0
d3cd33f2-766c-400f-9636-0d110aff5524,438,61,11,0.18,3.8,84,1,1,1,12,2,0.122,1,none,0
c8d1d133-de98-4255-8afc-758d27eff44c,531,26,24,0.923,3.7,98,1,1,0,14,2,0.028,0,none,0
b69318e8-5a0e-460c-9d49-850393025f30,242,58,10,0.172,3.6,94,1,1,0,15,1,0.075,1,none,0
8ccf3d75-bd21-4e82-928c-10772ac42f39,574,57,49,0.86,4.8,87,1,1,1,12,1,0.027,0,none,0
6695f076-7d62-474f-93db-be4366fc2df4,517,70,33,0.471,3.7,94,1,1,1,26,1,0.135,0,none,0
c160dc29-e530-4f14-b103-7e3602faf07d,227,74,64,0.865,3.9,71,1,1,0,13,2,0.104,1,none,0
b7222867-1a98-454e-8ff4-0a158728f4e4,476,52,26,0.5,4.4,73,1,1,0,8,2,0.022,0,none,0
d3d56439-da60-4512-94dd-27b3396349c7,988,87,49,0.563,4.8,84,1,1,1,12,1,0.062,1,none,0
2acbdb91-ac52-4593-bbab-ff52d918b5a7,310,76,36,0.474,4.9,83,1,1,1,16,2,0.14,0,none,0
a3ff7644-314f-45dc-ad18-991f41e0c88e,606,79,74,0.937,3.8,89,1,1,1,25,2,0.148,1,none,0
25b7c050-a6d4-4391-a51d-7a5b1193d5c0,7,1,2,2.0,1.9,14,0,0,0,1,9,0.98,5,fake_profile,1
5d2e93fd-16b3-40ec-b72a-e0ee696e2569,834,57,26,0.456,3.9,90,1,1,1,22,2,0.048,1,none,0
c43f069a-1310-4651-9c1b-5d19e6f8e22e,472,35,32,0.914,4.9,90,1,1,1,29,2,0.0,1,none,0
dc506b51-5797-40bb-b5a6-4b9fa7866258,1,0,1,1.0,1.3,17,0,0,0,0,3,0.799,5,bot_account,1
60b56b61-ab27-457c-a33a-a162c2d15280,306,91,32,0.352,3.8,92,1,1,0,15,1,0.019,0,none,0
0ec8362c-c93c-4202-aaac-0dcd14d1d1ab,562,86,63,0.733,3.8,65,0,1,1,9,1,0.06,0,none,0
0d86f04d-56fb-40a9-a424-49f34f7d3ecc,37,82,75,0.915,3.8,98,1,0,1,18,1,0.051,1,none,0
19ff1f45-a9f1-4cbd-bff2-e38daf063358,840,40,35,0.875,4.1,91,1,0,1,8,2,0.106,1,none,0
bd629fce-9422-44c7-8b1a-1efd791fa5b0,489,43,12,0.279,4.4,83,1,1,0,6,1,0.061,1,none,0
33e7a1f1-b126-45f8-9905-63e98c7d62b5,9,2,2,1.0,1.6,28,0,0,0,2,4,0.531,1,stolen_identity,1
0d8938cd-e400-427f-ae2e-4c6385649d11,637,62,38,0.613,4.2,90,1,1,1,6,1,0.042,0,none,0
58eca546-9ca6-451c-9fd4-e9c8008d9c50,858,12,11,0.917,4.6,65,1,1,1,20,1,0.047,1,none,0
210e6114-3871-47c2-89c9-43ac45fdfcc4,840,100,80,0.8,4.8,84,1,1,0,8,1,0.094,1,none,0
24b71724-3576-46fc-865c-a2ea46fb3475,801,61,14,0.23,4.0,75,1,1,1,27,1,0.105,1,none,0
32d8d6de-4906-42f0-99b8-e29825d57cca,5,2,1,0.5,0.9,23,0,0,0,1,7,0.64,2,stolen_identity,1
10dd10a8-01cf-43e7-91ff-7ebbf43f495c,3,3,2,0.667,0.0,35,1,0,0,1,5,0.906,8,stolen_identity,1
48834b7f-18fd-40c1-ac51-b878caf652d7,51,5,5,1.0,3.5,99,1,1,1,8,2,0.06,0,none,0
0b9c882f-e397-4800-99da-fc154dfb9089,259,12,8,0.667,4.1,86,0,1,1,22,1,0.057,0,none,0
49285146-9856-47e8-b270-24bfd46c5730,3,0,1,1.0,0.6,11,1,0,0,1,3,0.928,8,bot_account,1
dc4bb864-b2c3-4867-b4a3-61188d6a4677,603,74,30,0.405,4.9,88,1,1,0,9,1,0.117,0,none,0
c38ecf7b-caba-47f0-8d7f-95e75eb5504a,152,19,15,0.789,4.6,91,1,1,0,23,1,0.054,1,none,0
9e8195cf-eb3c-4ad0-a543-b8a1142d2d45,8,3,1,0.333,2.1,27,0,0,0,1,5,0.509,4,stolen_identity,1
6ee4a461-e7c6-4c73-8ee8-f79004b4b409,605,56,32,0.571,4.3,86,1,1,0,20,2,0.039,1,none,0
91137d3a-bbb6-4530-94ed-a9290f3c7809,907,41,39,0.951,4.8,78,1,1,1,27,2,0.085,0,none,0
833f477e-df1e-4d4c-8e47-299ad2309d03,708,60,2,0.033,4.1,68,1,0,0,26,1,0.126,1,none,0
804d84d5-5d42-44bf-a237-69d97a03753f,807,93,73,0.785,3.7,71,1,1,0,21,2,0.057,0,none,0
0d97a266-eab3-44f2-a282-4579ffb1d9ca,859,76,5,0.066,3.6,93,1,0,0,5,2,0.063,0,none,0
a8bc1183-633b-49d1-ae45-735cad5de83f,713,8,7,0.875,4.3,98,1,1,0,12,1,0.143,1,none,0
8217328b-8574-4b79-94a8-8e6e057e1f0c,981,36,27,0.75,3.7,84,1,1,0,19,2,0.013,1,none,0
2c389fab-3b5f-4ed3-b22e-ca1f6b3e17ae,333,77,42,0.545,4.9,89,1,1,1,25,1,0.009,1,none,0
c8417123-7d62-483f-8757-ab48e28d2ee5,300,21,6,0.286,4.4,82,1,0,1,26,2,0.065,0,none,0
da3c2913-ad78-4849-9889-f1d2d4261e9e,268,43,19,0.442,4.2,71,1,0,0,21,1,0.079,1,none,0
f107adb5-3ed6-4eeb-8d43-39e60624e739,450,45,42,0.933,4.1,66,1,1,1,16,2,0.076,1,none,0
0cb2e7a5-6646-4380-bab3-59258c9e0145,408,25,25,1.0,3.9,71,1,1,0,6,1,0.14,1,none,0
0bfa8a55-63a5-492c-ae36-abff2af5af65,8,0,0,0.0,1.9,28,0,0,0,0,5,0.64,8,stolen_identity,1
b9e6564c-e2a8-4daa-8b86-3aa5ca6cbd50,962,56,9,0.161,4.2,68,1,1,1,4,2,0.026,0,none,0
7c64172f-f0e8-4ba3-ad1c-f31a8c1424b0,916,93,60,0.645,4.9,82,1,1,0,29,1,0.117,1,none,0
888db2ee-3692-43f0-81fd-ebccf001eafb,834,57,47,0.825,4.1,94,1,1,1,15,1,0.119,1,none,0
15878876-777f-4926-8c79-9e265682fb09,622,65,53,0.815,3.6,90,1,1,0,20,2,0.033,1,none,0
a83dd48d-30d0-489c-aca6-8add195ce10a,5,1,0,0.0,0.2,30,0,0,0,0,7,0.647,1,stolen_identity,1
88543cdb-c4ab-4556-be2a-433277f083f6,289,45,35,0.778,4.1,67,1,1,0,11,1,0.051,0,none,0
1a3fa23c-f1e0-4df6-b288-1df67c44947d,705,33,16,0.485,4.3,76,1,1,0,11,1,0.088,1,none,0
12b4d30f-e2dc-47f7-9c66-06deae5e9691,257,26,9,0.346,4.4,98,1,1,0,20,1,0.028,1,none,0
4a127be7-77a6-435e-9b90-27cd907cb051,706,53,1,0.019,5.0,83,0,1,0,30,1,0.01,0,none,0
09f1e19d-1482-4f52-adfa-c2543004c0ee,555,9,7,0.778,3.8,75,1,1,1,29,1,0.077,0,none,0
d3504261-d762-429b-b718-16e8508f032a,594,74,13,0.176,4.2,86,1,1,1,12,1,0.088,1,none,0
c0fb0564-9d8c-4393-ac6b-fcc250e14794,930,63,15,0.238,4.6,67,1,1,1,18,2,0.06,0,none,0
9aa8e1df-2fd2-4b05-8d3c-33071131dca0,836,33,21,0.636,4.6,78,1,1,0,18,1,0.093,0,none,0
0ac67448-8a95-4815-ae7f-e6ace223bdd4,533,49,9,0.184,5.0,90,1,1,1,9,2,0.081,1,none,0
e0471bef-003c-492b-b0e8-30c1a5baf0af,122,86,64,0.744,4.6,92,1,1,0,8,1,0.08,0,none,0
56147c8a-9348-4ec2-8627-0fe658deb862,388,97,36,0.371,3.8,93,1,0,1,8,1,0.103,1,none,0
77c6fe5e-acdd-4d59-a17f-31d604ced5b0,1,0,0,0.0,1.4,31,1,0,0,1,6,0.766,9,stolen_identity,1
771638ca-26c4-4cfd-b13a-dccb2d0f4f26,1,0,2,2.0,2.0,26,0,0,0,2,4,0.532,4,stolen_identity,1
69775462-a239-4f35-b257-784a9e347009,2,2,1,0.5,0.5,37,0,0,1,1,4,0.8,6,stolen_identity,1
37dfd1ed-d9df-4878-ae01-2f49204f71cc,680,45,38,0.844,3.8,68,1,1,1,20,1,0.127,1,none,0
5aba6f6d-8122-4127-8bfc-7fbca5db3985,812,51,38,0.745,5.0,82,1,1,1,7,1,0.017,1,none,0
f399b305-d5ee-497a-ab95-203b8ecb7aea,988,70,10,0.143,4.8,66,1,1,1,16,1,0.119,1,none,0
96078ca9-f1d6-432d-99c4-53c0079958a1,583,13,2,0.154,3.8,100,1,1,0,6,2,0.109,0,none,0
1190a6c2-af90-497c-a74b-2d55bf087cf0,368,99,53,0.535,3.6,90,1,1,1,5,1,0.01,0,none,0
4aeb150b-8b56-4866-83b2-c78645d2bbd2,196,42,39,0.929,4.7,66,1,1,0,12,2,0.053,1,none,0
ef801fea-3de5-4c61-bd0d-80e5c06dce85,646,5,3,0.6,4.8,78,1,1,1,17,1,0.034,0,none,0
85d98303-f6bd-4bab-bac5-83947c6e8cfb,962,47,22,0.468,4.4,88,1,1,1,22,2,0.017,1,none,0
cfa061c6-6b34-4f5a-9ebb-c711b6d52a34,492,24,19,0.792,4.5,68,1,1,1,27,2,0.03,0,none,0
9bd89ba5-6c41-4cae-9c3c-eea2fa7ca281,892,72,28,0.389,4.0,81,1,0,0,28,2,0.072,1,none,0
89b6115f-7743-4f47-91bb-1ffd48a7f7df,241,3,3,1.0,3.5,78,1,1,0,21,1,0.046,0,none,0
d8ec03cb-c16f-4f55-b14e-ac4ee7860cca,654,74,26,0.351,3.7,95,0,1,0,16,2,0.143,0,none,0
f9d0303b-3bf4-4cdd-8c46-656db4d0916a,125,63,62,0.984,4.6,85,1,1,1,10,1,0.075,0,none,0
568a9a4f-6a6c-4cba-a60e-b6f382831156,721,15,15,1.0,4.9,95,1,1,0,7,1,0.059,0,none,0
5fc3995a-3d7f-4d43-bf46-ed0b088d347a,3,3,2,0.667,1.5,27,0,0,0,1,9,0.599,6,bot_account,1
7992aa9a-05ae-4848-99f9-cdeedb35d2ea,376,52,17,0.327,4.4,65,0,1,1,20,2,0.066,1,none,0
b40207d1-3bbd-40d8-84c4-0d8c39600532,756,92,74,0.804,5.0,74,1,0,0,11,1,0.122,0,none,0
6d780af2-f814-416f-a4fe-02d4c63665e2,602,33,26,0.788,4.1,68,1,1,0,9,1,0.123,0,none,0
0df39055-32e1-43b8-9ab4-650c379c0330,207,10,1,0.1,4.9,89,1,1,0,26,1,0.091,0,none,0
217dcaae-489b-4bd8-9291-f88416fe537d,537,66,54,0.818,4.6,78,1,0,1,29,2,0.113,1,none,0
3aabac44-4a89-424e-bb37-d361ad40bea3,893,35,27,0.771,4.9,94,1,1,1,23,2,0.124,1,none,0
245a14b8-60ea-4ced-813c-e1a7a2b35ce2,965,11,2,0.182,4.0,96,1,0,0,13,1,0.027,1,none,0
cad1ac76-9072-4518-a7d3-9d5a321c21f3,170,50,45,0.9,4.9,85,1,1,0,5,1,0.088,0,none,0
b8db8b3e-84ab-4023-9dfc-63b835fb8b1b,251,88,41,0.466,4.0,66,1,1,1,14,1,0.125,1,none,0
2be2ac0f-4d53-4ac5-ac85-2e91333cbb1d,384,12,7,0.583,3.7,98,1,0,1,5,2,0.072,1,none,0
9621c0c4-5378-43e2-a2d3-98cacce52cf8,712,29,10,0.345,4.4,92,1,1,0,7,1,0.106,0,none,0
18807a1b-e801-4d73-8141-690f039d4b96,10,1,0,0.0,1.5,14,0,0,0,2,10,0.779,3,fake_profile,1
987e2fa7-2936-45fb-bf00-da0bb070e78d,252,19,3,0.158,4.0,77,1,1,1,24,1,0.065,1,none,0
ee7ecba5-17b5-4d84-a645-7a49ffb01d6f,245,24,17,0.708,3.6,71,1,0,1,12,2,0.136,0,none,0
6a133cf4-d20c-42ff-a5e9-7d80b8fa9817,427,49,45,0.918,3.7,72,0,0,0,8,1,0.05,1,none,0
